Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Parallax,W,W',q,q',Cloud Level,Seen
338,2459258.22574,51.38333,-0.1,1.726,2459258.21171,2459258.24328,45.44724,2.80168,241.7849,-2.95695,252.03105,0.0026,0.98474,11.74976,5.75863,10.24615,56.27477,0.32126,0.32152,-0.41194,-0.41179,0.5,Not_seen
339,2459258.22557,51.50853,-0.12574,1.726,2459258.21156,2459258.24309,45.40201,2.788,241.7098,-2.94463,251.97065,0.0026,0.98474,11.7499,5.73262,10.26086,56.27552,0.32127,0.32153,-0.41454,-0.41438,0.5,Not_seen
340,2459258.22557,51.50853,-0.12574,1.726,2459258.21156,2459258.24309,45.40201,2.788,241.7098,-2.94463,251.97065,0.0026,0.98474,11.7499,5.73262,10.26086,56.27552,0.32127,0.32153,-0.41454,-0.41438,0.5,Not_seen
341,2459258.22557,51.50853,-0.12574,1.726,2459258.21156,2459258.24309,45.40201,2.788,241.7098,-2.94463,251.97065,0.0026,0.98474,11.7499,5.73262,10.26086,56.27552,0.32127,0.32153,-0.41454,-0.41438,0.5,Not_seen
342,2459258.22519,53.90553,-1.69383,1.725,2459258.21134,2459258.2425,44.8709,2.52424,240.19104,-2.73098,250.74125,0.0026,0.98474,11.78329,5.25522,10.55021,56.28776,0.32317,0.3234,-0.46116,-0.46103,0.5,Not_seen
343,2459258.22334,53.95763,-1.08271,1.723,2459258.20953,2459258.24059,44.72358,2.5088,240.15515,-2.71761,250.69854,0.0026,0.98474,11.76439,5.22641,10.54339,56.2895,0.32215,0.32238,-0.46464,-0.46451,1,Not_seen
344,2459258.23537,49.21667,-2.11667,1.735,2459258.22102,2459258.25331,46.49921,3.08371,242.99876,-3.18733,253.023,0.0026,0.98474,11.81994,6.27103,10.02424,56.25495,0.32498,0.32527,-0.35851,-0.35834,0.5,Not_seen
345,2459287.25417,53.75,-2.48333,0.754,2459287.2534,2459287.25513,2.48172,-0.37505,259.69114,-0.1624,265.77197,0.00265,0.99146,6.08448,0.21265,6.08083,55.21486,0.08474,0.08473,-1.10938,-1.10939,1,Not_seen
346,2459287.25413,53.58333,-2.43333,0.754,2459287.25333,2459287.25513,2.59461,-0.36572,259.72062,-0.17044,265.79912,0.00265,0.99146,6.08157,0.19527,6.0785,55.21494,0.08466,0.08465,-1.11117,-1.11118,1,Not_seen
347,2459287.24744,51.62127,0.30556,0.747,2459287.24639,2459287.24876,3.41617,-0.28911,260.03989,-0.23473,266.05496,0.00265,0.99146,6.01525,0.05438,6.01506,55.21819,0.08283,0.08283,-1.1264,-1.1264,0.5,Not_seen
348,2459287.24942,51.46839,-0.36092,0.749,2459287.24829,2459287.25083,3.65826,-0.27012,260.06769,-0.2521,266.09071,0.00265,0.99146,6.02299,0.01802,6.02302,55.21744,0.08304,0.08304,-1.1299,-1.12991,0,Not_seen
349,2459287.25331,53.61766,-2.1552,0.753,2459287.25254,2459287.25428,2.51117,-0.37172,259.71297,-0.16464,265.78736,0.00265,0.99146,6.07786,0.20708,6.0744,55.21525,0.08456,0.08455,-1.11006,-1.11006,1,Not_seen
350,2459287.25006,53.95763,-1.08271,0.75,2459287.24943,2459287.25086,2.05407,-0.40921,259.64857,-0.13339,265.70875,0.00265,0.99146,6.06639,0.27582,6.06019,55.21637,0.08424,0.08423,-1.10338,-1.10338,1,Not_seen
351,2459288.27739,53.75,-2.48333,1.777,2459288.25471,2459288.30573,73.46099,5.15734,261.13506,-4.81724,272.81012,0.00267,0.9918,15.34449,9.97458,11.67506,54.58911,0.53018,0.53094,0.12991,0.13033,1,Not_seen
352,2459288.27728,53.58333,-2.43333,1.777,2459288.25463,2459288.30559,73.38684,5.17587,261.16156,-4.83153,272.80437,0.00267,0.9918,15.34134,10.0074,11.64281,54.58755,0.52995,0.53071,0.13306,0.13348,1,Not_seen
353,2459288.27728,53.58333,-2.43333,1.777,2459288.25463,2459288.30559,73.38684,5.17587,261.16156,-4.83153,272.80437,0.00267,0.9918,15.34134,10.0074,11.64281,54.58755,0.52995,0.53071,0.13306,0.13348,1,Not_seen
354,2459288.26988,51.62127,0.30556,1.77,2459288.24759,2459288.29774,72.22229,5.35148,261.4688,-4.97356,272.69442,0.00267,0.9918,15.24067,10.32503,11.22562,54.57484,0.52294,0.52371,0.16087,0.1613,1,Not_seen
355,2459288.27815,51.45523,-2.59665,1.778,2459288.25571,2459288.3062,72.71694,5.41522,261.50701,-5.02577,272.74127,0.00267,0.9918,15.32553,10.441,11.23427,54.5661,0.52866,0.52945,0.17569,0.17613,1,Not_seen
356,2459288.2765,52.47214,-2.08212,1.776,2459288.25398,2459288.30464,72.94516,5.295,261.34105,-4.92833,272.76624,0.00267,0.9918,15.32003,10.22333,11.42519,54.57744,0.52839,0.52916,0.15377,0.15421,1,Not_seen
357,2459288.27107,51.38333,-0.1,1.771,2459288.24878,2459288.29894,72.21967,5.38428,261.50802,-4.99933,272.69288,0.00267,0.9918,15.25044,10.3836,11.18486,54.57147,0.52357,0.52435,0.16708,0.16752,1,Not_seen
358,2459288.27107,51.38333,-0.1,1.771,2459288.24878,2459288.29894,72.21967,5.38428,261.50802,-4.99933,272.69288,0.00267,0.9918,15.25044,10.3836,11.18486,54.57147,0.52357,0.52435,0.16708,0.16752,1,Not_seen
359,2459288.2782,56.46913,-2.97489,1.778,2459288.25518,2459288.30698,74.59537,4.84791,260.68733,-4.56849,272.86938,0.00267,0.9918,15.38621,9.4164,12.18205,54.61463,0.5333,0.53402,0.07584,0.07625,0.5,Seen
360,2459318.31556,52.13459,-0.46632,1.816,2459318.28547,2459318.35318,97.50899,7.03141,281.53343,-6.25091,294.00956,0.00271,1.00034,18.20352,13.28232,12.47613,53.62794,0.73124,0.73263,0.5717,0.57245,0.5,Seen
361,2459347.34759,53.75,-2.48333,1.848,2459347.32904,2459347.37078,60.09537,3.41591,298.99679,-3.23659,307.60813,0.00272,1.00774,10.87785,6.65251,8.61134,53.88204,0.26378,0.26402,-0.35659,-0.35644,0.5,Not_seen
362,2459347.34691,53.58333,-2.43333,1.847,2459347.32841,2459347.37005,59.95794,3.42985,298.86087,-3.24737,307.44081,0.00272,1.00774,10.86816,6.67722,8.57993,53.8812,0.2633,0.26355,-0.3544,-0.35425,0.5,Not_seen
363,2459347.34691,53.58333,-2.43333,1.847,2459347.32841,2459347.37005,59.95794,3.42985,298.86087,-3.24737,307.44081,0.00272,1.00774,10.86816,6.67722,8.57993,53.8812,0.2633,0.26355,-0.3544,-0.35425,0.5,Not_seen
364,2459347.34691,53.58333,-2.43333,1.847,2459347.32841,2459347.37005,59.95794,3.42985,298.86087,-3.24737,307.44081,0.00272,1.00774,10.86816,6.67722,8.57993,53.8812,0.2633,0.26355,-0.3544,-0.35425,0.5,Not_seen
365,2459347.33325,51.62127,0.30556,1.833,2459347.31535,2459347.35564,58.01539,3.55373,297.40231,-3.35368,305.57152,0.00272,1.00773,10.69426,6.90741,8.16921,53.87298,0.25493,0.25518,-0.33637,-0.33623,1,Not_seen
366,2459347.34103,51.45523,-2.59665,1.841,2459347.32299,2459347.36358,58.44851,3.60343,297.28391,-3.39588,305.48092,0.00272,1.00773,10.77485,6.99931,8.19701,53.87069,0.25877,0.25902,-0.3249,-0.32474,1,Not_seen
367,2459347.33546,52.2,0.11667,1.835,2459347.31743,2459347.35801,58.43906,3.5097,297.81186,-3.31775,306.0892,0.00272,1.00773,10.726,6.82745,8.27733,53.87571,0.25645,0.2567,-0.34346,-0.34331,0.5,Not_seen
368,2459347.34124,52.72247,-1.3702,1.841,2459347.323,2459347.36404,59.09964,3.48651,298.19426,-3.29756,306.5962,0.00272,1.00773,10.79507,6.78407,8.40194,53.87751,0.25977,0.26002,-0.34582,-0.34567,0.5,Not_seen
369,2459347.33322,51.11303,-0.18312,1.833,2459347.31539,2459347.35551,57.77713,3.59927,297.05741,-3.39249,305.14474,0.00272,1.00773,10.68682,6.99176,8.08732,53.8703,0.25456,0.25482,-0.32816,-0.32801,1,Not_seen
370,2459347.33374,51.38333,-0.1,1.834,2459347.31586,2459347.35609,57.93438,3.577,297.23941,-3.37415,305.37386,0.00272,1.00773,10.69609,6.95114,8.13446,53.87165,0.25501,0.25526,-0.33195,-0.3318,0.5,Not_seen
371,2459347.33374,51.38333,-0.1,1.834,2459347.31586,2459347.35609,57.93438,3.577,297.23941,-3.37415,305.37386,0.00272,1.00773,10.69609,6.95114,8.13446,53.87165,0.25501,0.25526,-0.33195,-0.3318,1,Not_seen
372,2459347.34497,53.69076,-1.62907,1.845,2459347.32649,2459347.36808,59.89104,3.41062,298.94966,-3.23191,307.53226,0.00272,1.00773,10.84904,6.64254,8.58261,53.88212,0.26239,0.26263,-0.35842,-0.35827,0.5,Not_seen
373,2459347.34497,53.69076,-1.62907,1.845,2459347.32649,2459347.36808,59.89104,3.41062,298.94966,-3.23191,307.53226,0.00272,1.00773,10.84904,6.64254,8.58261,53.88212,0.26239,0.26263,-0.35842,-0.35827,0.5,Not_seen
374,2459347.35848,56.46913,-2.97489,1.858,2459347.33914,2459347.38265,62.65434,3.1808,301.48657,-3.04126,310.60572,0.00272,1.00774,11.0359,6.22207,9.11914,53.89568,0.27154,0.27178,-0.39501,-0.39487,0.5,Not_seen
375,2459347.35717,55.95206,-3.19648,1.857,2459347.33799,2459347.38116,62.16718,3.23102,300.9676,-3.08272,309.99655,0.00272,1.00774,11.01375,6.31374,9.02896,53.89293,0.27044,0.27068,-0.3865,-0.38635,1,Not_seen
376,2459347.33472,51.46839,-0.36092,1.835,2459347.31681,2459347.35711,58.03286,3.57359,297.29703,-3.37144,305.45202,0.00272,1.00773,10.70774,6.94503,8.15499,53.87193,0.25557,0.25582,-0.33223,-0.33208,1,Not_seen
377,2459347.34031,52.6386,-1.13169,1.84,2459347.3221,2459347.36307,58.99727,3.49086,298.131,-3.30033,306.51282,0.00272,1.00773,10.78391,6.79119,8.38182,53.87719,0.25923,0.25948,-0.34543,-0.34528,0.5,Not_seen
378,2459347.33416,51.50853,-0.12574,1.834,2459347.31626,2459347.35654,58.00864,3.56806,297.32401,-3.3657,305.4815,0.00272,1.00773,10.70234,6.93376,8.15749,53.87221,0.25531,0.25556,-0.33351,-0.33336,1,Not_seen
379,2459347.33416,51.50853,-0.12574,1.834,2459347.31626,2459347.35654,58.00864,3.56806,297.32401,-3.3657,305.4815,0.00272,1.00773,10.70234,6.93376,8.15749,53.87221,0.25531,0.25556,-0.33351,-0.33336,0.5,Not_seen
380,2459347.34621,53.48771,-2.29042,1.846,2459347.32773,2459347.36931,59.87437,3.43611,298.78435,-3.25264,307.34392,0.00272,1.00774,10.8592,6.68875,8.55957,53.88079,0.26287,0.26312,-0.35351,-0.35336,0.5,Not_seen
381,2459347.34676,54.5767,-1.2355,1.847,2459347.32807,2459347.37012,60.5479,3.3304,299.69665,-3.16461,308.43165,0.00272,1.00774,10.88134,6.49501,8.735,53.88671,0.26397,0.26421,-0.37222,-0.37208,0.5,Not_seen
382,2459347.34676,54.5767,-1.2355,1.847,2459347.32807,2459347.37012,60.5479,3.3304,299.69665,-3.16461,308.43165,0.00272,1.00774,10.88134,6.49501,8.735,53.88671,0.26397,0.26421,-0.37222,-0.37208,0.5,Not_seen
383,2459347.34072,53.06667,-0.81667,1.841,2459347.32243,2459347.36358,59.2561,3.45139,298.45789,-3.2682,306.9107,0.00272,1.00773,10.79448,6.71959,8.45281,53.87947,0.25975,0.25999,-0.35228,-0.35214,0.5,Not_seen
384,2459347.33844,52.25,-0.88333,1.838,2459347.32033,2459347.36108,58.67428,3.52025,297.84356,-3.32302,306.14994,0.00272,1.00773,10.75844,6.84327,8.30638,53.87534,0.258,0.25825,-0.34096,-0.34081,0.5,Not_seen
385,2459347.34132,52.9536,-1.15047,1.841,2459347.32304,2459347.36417,59.22753,3.46486,298.37022,-3.27941,306.80947,0.00272,1.00773,10.79925,6.74427,8.43925,53.87876,0.25997,0.26022,-0.34968,-0.34953,0.5,Not_seen
386,2459347.34354,53.38297,-1.4659,1.844,2459347.32514,2459347.36654,59.61196,3.43343,298.70425,-3.25273,307.22776,0.00272,1.00773,10.82924,6.68616,8.52351,53.88072,0.26143,0.26167,-0.35463,-0.35448,0.5,Not_seen
387,2459347.33432,51.39148,-0.29825,1.834,2459347.31643,2459347.35669,57.97375,3.57872,297.24485,-3.37589,305.38473,0.00272,1.00773,10.70246,6.95462,8.13988,53.8716,0.25531,0.25556,-0.33142,-0.33128,0.5,Not_seen
388,2459347.33475,51.28071,-0.55852,1.835,2459347.31687,2459347.35711,57.94423,3.59086,297.16927,-3.38577,305.29429,0.00272,1.00773,10.70549,6.97663,8.12502,53.87092,0.25546,0.25571,-0.32914,-0.32899,1,Not_seen
389,2459347.34428,53.95763,-1.08271,1.844,2459347.32577,2459347.36743,59.99797,3.38053,299.17121,-3.20833,307.79079,0.00272,1.00773,10.84566,6.58886,8.61959,53.88374,0.26223,0.26247,-0.36388,-0.36373,0.5,Not_seen
390,2459348.36978,53.75,-2.48333,2.87,2459348.3302,2459348.41925,128.22267,7.72427,297.76588,-6.5785,314.43849,0.00271,1.00812,21.9333,14.30277,16.67261,53.62007,1.05739,1.05961,0.84532,0.84645,1,Not_seen
391,2459348.35469,51.62127,0.30556,2.855,2459348.3164,2459348.40255,124.04436,8.06394,296.18052,-6.87201,312.0218,0.00271,1.00811,21.73882,14.93595,15.84128,53.57335,1.03805,1.04031,0.89872,0.89989,0.5,Seen
392,2459377.37577,52.48142,-1.89983,1.876,2459377.34907,2459377.40916,86.52167,4.83183,305.57836,-4.20541,317.9668,0.00268,1.01289,15.3239,9.03723,12.38844,54.4313,0.52724,0.52794,0.03451,0.03491,0,Seen
393,2459407.38133,53.75,-2.48333,1.881,2459407.35359,2459407.41601,89.88295,5.47791,298.63231,-4.29455,317.48849,0.00262,1.01419,21.21684,9.77246,18.85618,55.7244,1.02908,1.03067,0.37777,0.37859,1,Not_seen
394,2459407.38056,53.58333,-2.43333,1.881,2459407.35282,2459407.41524,89.88934,5.51286,298.48264,-4.32652,317.29066,0.00262,1.01419,21.20484,9.83938,18.80802,55.72076,1.02786,1.02946,0.38384,0.38466,1,Not_seen
395,2459407.38056,53.58333,-2.43333,1.881,2459407.35282,2459407.41524,89.88934,5.51286,298.48264,-4.32652,317.29066,0.00262,1.01419,21.20484,9.83938,18.80802,55.72076,1.02786,1.02946,0.38384,0.38466,1,Not_seen
396,2459407.36593,51.62127,0.30556,1.866,2459407.33819,2459407.4006,89.86844,5.90076,296.92147,-4.67723,315.08827,0.00262,1.01419,20.99878,10.57799,18.1668,55.67609,1.0074,1.00908,0.44716,0.44802,1,Seen
397,2459436.35355,54.59682,-5.92541,1.854,2459436.3345,2459436.37736,61.7176,3.96618,289.19415,-3.42795,303.31491,0.00256,1.0113,15.93071,7.39412,14.12076,57.08837,0.59735,0.59804,-0.09056,-0.09018,0.5,Not_seen
398,2459436.33744,52.48142,-1.89983,1.837,2459436.31833,2459436.36133,61.92597,4.24294,288.16982,-3.6721,301.74393,0.00256,1.0113,15.70371,7.91505,13.57411,57.06027,0.58027,0.58098,-0.04798,-0.04758,0.5,Not_seen
399,2459436.34193,53.75,-2.48333,1.842,2459436.32289,2459436.36574,61.70973,4.0695,288.81737,-3.52246,302.65873,0.00256,1.0113,15.77771,7.59196,13.84136,57.07514,0.58587,0.58656,-0.07717,-0.07678,1,Not_seen
400,2459436.34141,53.58333,-2.43333,1.841,2459436.32235,2459436.36523,61.75187,4.09252,288.72786,-3.54264,302.53526,0.00256,1.0113,15.76874,7.63516,13.8074,57.07323,0.58519,0.58588,-0.07323,-0.07284,1,Not_seen
401,2459436.33999,53.79391,-1.75206,1.84,2459436.32095,2459436.36378,61.67817,4.06074,288.86222,-3.5139,302.68725,0.00256,1.0113,15.75511,7.57464,13.82503,57.07476,0.5842,0.58489,-0.07983,-0.07945,0.5,Not_seen
402,2459436.32944,51.62127,0.30556,1.829,2459436.31032,2459436.35333,61.93798,4.34729,287.82057,-3.76438,301.15059,0.00256,1.0113,15.59445,8.11167,13.33002,57.04833,0.57215,0.57287,-0.03285,-0.03244,1,Not_seen
403,2459436.3372,51.45523,-2.59665,1.837,2459436.31802,2459436.36118,62.15634,4.38573,287.65961,-3.79491,301.05369,0.00256,1.0113,15.68485,8.18065,13.39409,57.04942,0.57877,0.57951,-0.02225,-0.02184,0.5,Not_seen
404,2459436.33793,52.47214,-2.08212,1.838,2459436.31881,2459436.36183,61.94646,4.245,288.16008,-3.67402,301.73851,0.00256,1.0113,15.70943,7.91902,13.57843,57.06037,0.58069,0.5814,-0.04735,-0.04695,0.5,Not_seen
405,2459436.33007,51.38333,-0.1,1.83,2459436.31094,2459436.35399,62.00004,4.38157,287.69885,-3.79316,300.99503,0.00256,1.0113,15.59838,8.17472,13.29618,57.04605,0.57242,0.57314,-0.02639,-0.02599,1,Not_seen
406,2459436.33007,51.38333,-0.1,1.83,2459436.31094,2459436.35399,62.00004,4.38157,287.69885,-3.79316,300.99503,0.00256,1.0113,15.59838,8.17472,13.29618,57.04605,0.57242,0.57314,-0.02639,-0.02599,1,Not_seen
407,2459436.33007,51.38333,-0.1,1.83,2459436.31094,2459436.35399,62.00004,4.38157,287.69885,-3.79316,300.99503,0.00256,1.0113,15.59838,8.17472,13.29618,57.04605,0.57242,0.57314,-0.02639,-0.02599,0.5,Not_seen
408,2459436.33724,52.92277,-1.47663,1.837,2459436.31815,2459436.36109,61.82376,4.17944,288.40676,-3.61884,302.05329,0.00256,1.0113,15.70823,7.79828,13.64653,57.06482,0.58065,0.58135,-0.05945,-0.05905,0.5,Not_seen
409,2459436.35015,56.46913,-2.97489,1.85,2459436.33129,2459436.37372,61.08855,3.67478,290.48382,-3.18646,304.85915,0.00256,1.0113,15.92092,6.86125,14.37533,57.106,0.59681,0.59744,-0.14415,-0.1438,0.5,Not_seen
410,2459436.34938,55.95206,-3.19648,1.849,2459436.33048,2459436.37301,61.23924,3.75285,290.12781,-3.25286,304.4137,0.00256,1.0113,15.90309,7.00571,14.2859,57.10056,0.59542,0.59607,-0.13048,-0.13012,0.5,Not_seen
411,2459436.34008,53.71667,-1.85,1.84,2459436.32104,2459436.36389,61.70262,4.07179,288.81707,-3.52384,302.63051,0.00256,1.0113,15.75501,7.59563,13.81343,57.07402,0.58418,0.58487,-0.07774,-0.07736,0.5,Seen
412,2459465.28825,52.48142,-1.89983,0.788,2459465.27479,2459465.30508,43.62511,3.05263,275.08059,-2.8982,283.36172,0.0025,1.00517,10.19449,5.95083,8.28113,58.49553,0.2516,0.25183,-0.43402,-0.43388,0,Not_seen
413,2459465.29088,53.75,-2.48333,0.791,2459465.2774,2459465.30773,43.67378,2.9551,275.24851,-2.81449,283.71644,0.0025,1.00517,10.2437,5.76959,8.46794,58.5021,0.25406,0.25428,-0.45067,-0.45054,0,Not_seen
414,2459465.29061,53.58333,-2.43333,0.791,2459465.27713,2459465.30745,43.66681,2.96825,275.22416,-2.82562,283.66867,0.0025,1.00517,10.23806,5.79387,8.44451,58.50127,0.25378,0.254,-0.44842,-0.44828,0,Not_seen
415,2459465.28888,53.79391,-1.75206,0.789,2459465.27541,2459465.30572,43.64428,2.94883,275.27969,-2.80932,283.72726,0.0025,1.00517,10.22045,5.75815,8.44757,58.50141,0.25291,0.25313,-0.45251,-0.45238,0.5,Not_seen
416,2459465.28144,51.62127,0.30556,0.781,2459465.26803,2459465.29822,43.4756,3.1098,275.03676,-2.9464,283.12538,0.0025,1.00518,10.10159,6.0562,8.08861,58.4889,0.24702,0.24725,-0.42622,-0.42608,0.5,Not_seen
417,2459465.28942,51.45523,-2.59665,0.789,2459465.27596,2459465.30625,43.62389,3.13546,274.92208,-2.96798,283.09114,0.0025,1.00517,10.19422,6.10344,8.16906,58.49156,0.25157,0.25181,-0.41878,-0.41864,0,Not_seen
418,2459465.28256,51.50853,-0.12574,0.783,2459465.26914,2459465.29934,43.48621,3.12056,275.00815,-2.95504,283.09693,0.0025,1.00518,10.11334,6.0756,8.08877,58.48888,0.2476,0.24783,-0.42394,-0.4238,0.5,Not_seen
419,2459465.28696,52.72247,-1.3702,0.787,2459465.2735,2459465.30378,43.61008,3.03167,275.13177,-2.88034,283.42588,0.0025,1.00517,10.18248,5.91201,8.29411,58.49601,0.25102,0.25124,-0.43825,-0.43812,0,Not_seen
420,2459465.28875,52.47214,-2.08212,0.789,2459465.27529,2459465.30558,43.62272,3.0547,275.07262,-2.89886,283.35895,0.0025,1.00517,10.2003,5.95356,8.28633,58.49568,0.25189,0.25212,-0.43357,-0.43344,0,Not_seen
421,2459465.29551,53.08333,-4.33492,0.796,2459465.28201,2459465.31238,43.7461,3.01595,275.08562,-2.86507,283.53247,0.0025,1.00517,10.28946,5.88102,8.44685,58.50123,0.25633,0.25656,-0.43818,-0.43804,0,Not_seen
422,2459465.29561,56.07156,-3.45887,0.796,2459465.2821,2459465.3125,43.7796,2.76778,275.62411,-2.65689,284.42268,0.0025,1.00517,10.33363,5.42467,8.79857,58.51408,0.25858,0.2588,-0.48247,-0.48234,0.5,Not_seen
423,2459465.28256,51.50853,-0.12574,0.783,2459465.26914,2459465.29934,43.48621,3.12056,275.00815,-2.95504,283.09693,0.0025,1.00518,10.11334,6.0756,8.08877,58.48888,0.2476,0.24783,-0.42394,-0.4238,0,Not_seen
424,2459465.29247,54.18508,-2.92488,0.792,2459465.27898,2459465.30934,43.71714,2.92126,275.30423,-2.78661,283.84418,0.0025,1.00517,10.26889,5.70787,8.53995,58.50469,0.25532,0.25554,-0.4561,-0.45596,0,Not_seen
425,2459465.28319,51.46839,-0.36092,0.783,2459465.26976,2459465.29998,43.50516,3.12407,274.99622,-2.95911,283.08798,0.0025,1.00518,10.12028,6.08318,8.09176,58.48901,0.24794,0.24817,-0.42298,-0.42284,0,Not_seen
426,2459465.2934,54.59947,-3.13256,0.793,2459465.2799,2459465.31028,43.74234,2.88835,275.36648,-2.75874,283.96707,0.0025,1.00517,10.2859,5.64709,8.60059,58.50687,0.25617,0.25639,-0.46166,-0.46153,0,Not_seen
427,2459465.28831,53.79648,-1.54785,0.788,2459465.27484,2459465.30515,43.6415,2.94763,275.28717,-2.80875,283.72782,0.0025,1.00517,10.21373,5.75638,8.44064,58.50118,0.25258,0.2528,-0.45288,-0.45275,0.5,Not_seen
428,2459465.2881,54.5767,-1.2355,0.788,2459465.27462,2459465.30494,43.66053,2.88324,275.4266,-2.75536,283.95656,0.0025,1.00517,10.22229,5.6386,8.52996,58.50442,0.25301,0.25323,-0.4644,-0.46427,0,Not_seen
429,2459465.28256,51.50853,-0.12574,0.783,2459465.26914,2459465.29934,43.48621,3.12056,275.00815,-2.95504,283.09693,0.0025,1.00518,10.11334,6.0756,8.08877,58.48888,0.2476,0.24783,-0.42394,-0.4238,0,Not_seen
430,2459465.28653,52.9536,-1.15047,0.787,2459465.27307,2459465.30334,43.59483,3.01319,275.17165,-2.86371,283.48828,0.0025,1.00517,10.18054,5.8769,8.31663,58.49678,0.25092,0.25115,-0.44182,-0.44168,0.5,Not_seen
431,2459465.28707,52.52323,-1.46523,0.787,2459465.27361,2459465.30389,43.60113,3.0482,275.0998,-2.89331,283.37097,0.0025,1.00517,10.18098,5.94151,8.27117,58.49517,0.25094,0.25117,-0.43535,-0.43521,0,Not_seen
432,2459465.28194,54.5828,0.9732,0.782,2459465.2685,2459465.29875,43.55913,2.87574,275.50064,-2.7481,283.95247,0.0025,1.00518,10.14907,5.62384,8.45183,58.50165,0.2494,0.24961,-0.46803,-0.46791,0,Not_seen
433,2459465.28569,50.90395,-1.40428,0.786,2459465.27225,2459465.30249,43.54161,3.17225,274.89292,-2.99902,282.94551,0.0025,1.00517,10.14228,6.17126,8.05259,58.48758,0.24901,0.24924,-0.41353,-0.41339,0.5,Not_seen
434,2459465.29149,51.5679,-3.308,0.791,2459465.27801,2459465.30833,43.66449,3.13004,274.91321,-2.96316,283.12256,0.0025,1.00517,10.22041,6.09319,8.20935,58.49292,0.25287,0.25311,-0.41903,-0.41889,1,Not_seen
435,2459465.28715,53.95763,-1.08271,0.787,2459465.27368,2459465.30398,43.63027,2.93319,275.32812,-2.7963,283.77301,0.0025,1.00517,10.20214,5.72949,8.44489,58.50134,0.25201,0.25223,-0.45591,-0.45578,0,Not_seen
436,2459466.29197,52.48142,-1.89983,1.792,2459466.27316,2459466.31547,60.9292,4.52353,263.0861,-4.04456,284.27933,0.00248,1.00509,22.84115,8.56809,21.19324,58.84252,1.25713,1.25883,0.37249,0.37333,0.5,Not_seen
437,2459466.29197,52.48142,-1.89983,1.792,2459466.27316,2459466.31547,60.9292,4.52353,263.0861,-4.04456,284.27933,0.00248,1.00509,22.84115,8.56809,21.19324,58.84252,1.25713,1.25883,0.37249,0.37333,0.5,Not_seen
438,2459466.29408,53.75,-2.48333,1.794,2459466.27571,2459466.31705,59.52315,4.26839,263.08367,-3.8337,284.50815,0.00248,1.00509,22.8884,8.10209,21.42449,58.86346,1.26271,1.26432,0.32866,0.32946,0.5,Not_seen
439,2459466.29388,53.58333,-2.43333,1.794,2459466.27545,2459466.31692,59.72049,4.30179,263.08272,-3.86201,284.47838,0.00248,1.00509,22.88315,8.16379,21.39566,58.86081,1.26209,1.26371,0.33452,0.33532,0.5,Not_seen
440,2459466.28549,51.62127,0.30556,1.785,2459466.26645,2459466.30931,61.71784,4.68849,263.15513,-4.17877,284.12053,0.00248,1.00509,22.74397,8.86726,20.96541,58.82644,1.24625,1.248,0.397,0.39787,0.5,Not_seen
441,2459466.29517,51.48,-3.18,1.795,2459466.27602,2459466.31911,62.04942,4.72995,263.04035,-4.21514,284.10699,0.00248,1.00509,22.86712,8.94509,21.06665,58.82656,1.25961,1.26139,0.41142,0.4123,1,Not_seen
442,2459466.297,55.95206,-3.19648,1.797,2459466.27945,2459466.31895,56.88119,3.81555,263.13069,-3.46308,284.92232,0.00248,1.00509,22.96102,7.27863,21.79163,58.89743,1.27137,1.27281,0.2506,0.25132,0.5,Not_seen
443,2459466.29549,54.18508,-2.92488,1.795,2459466.27727,2459466.31828,59.04743,4.17978,263.07968,-3.7626,284.59006,0.00248,1.00509,22.91351,7.94238,21.51039,58.87071,1.26561,1.26718,0.31412,0.31491,0.5,Not_seen
444,2459466.28844,51.62907,-0.74934,1.788,2459466.26938,2459466.31227,61.76014,4.69086,263.12039,-4.18145,284.1253,0.00248,1.00509,22.78226,8.87231,21.00491,58.82735,1.25042,1.25217,0.39958,0.40045,1,Not_seen
445,2459466.2915,53.79648,-1.54785,1.791,2459466.27315,2459466.31443,59.44498,4.25522,263.11731,-3.8238,284.51535,0.00248,1.00509,22.85563,8.07902,21.39805,58.8635,1.25915,1.26075,0.32459,0.32538,0.5,Seen
446,2459495.24851,54.59682,-5.92541,1.749,2459495.23514,2459495.26522,43.30971,2.67397,247.39525,-2.76368,263.8932,0.00243,0.99704,17.36507,5.43765,16.49795,60.1604,0.74705,0.74766,-0.20422,-0.20389,1,Not_seen
447,2459495.23988,53.75,-2.48333,1.74,2459495.2263,2459495.25685,43.99204,2.8003,247.84149,-2.86717,264.12372,0.00243,0.99704,17.23412,5.66747,16.28223,60.15204,0.73581,0.73643,-0.18731,-0.18697,0.5,Not_seen
448,2459495.23993,53.58333,-2.43333,1.74,2459495.2263,2459495.25697,44.16461,2.82603,247.90665,-2.89009,264.16971,0.00243,0.99704,17.23199,5.71613,16.26306,60.15073,0.73561,0.73624,-0.18255,-0.18221,1,Not_seen
