,Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Visibility,Source
0,0,2002-12-04 14:35:15.648003,30.9,35.8,0.608,2452613.10434,2452613.11218,11.28819,0.57682,241.33263,-0.96679,244.4347,0.00245,0.98317,3.4648,1.54361,3.10207,0.00091,59.8791,0.02982,0.02983,-1.01056,-1.01056,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
1,1,1999-02-16 14:51:31.103987,33.3,44.4,0.619,2451226.11345,2451226.12618,18.32571,1.40172,254.39233,-1.64688,256.2853,0.00251,0.98547,3.58838,3.04861,1.89298,0.00098,58.33458,0.03116,0.03117,-0.85922,-0.85921,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
2,2,2001-11-15 13:41:17.376008,24.3,54.3,0.57,2452229.06423,2452229.07799,19.8148,1.72878,250.05355,-1.88405,250.42179,0.00251,0.98658,3.63154,3.61283,0.36823,0.001,58.42787,0.03196,0.03198,-0.80229,-0.80228,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
3,3,2001-11-15 14:43:09.983994,31.9,35.8,0.613,2452229.10629,2452229.12207,22.72023,1.86042,247.80826,-1.99388,249.25235,0.00251,0.98657,4.11586,3.8543,1.44409,0.00129,58.39665,0.04103,0.04106,-0.77246,-0.77244,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
4,4,2004-05-19 15:43:07.679990,29.4,48.0,0.655,2453145.14697,2453145.16492,25.84151,2.14923,294.69983,-2.29078,294.46629,0.00271,1.00924,4.44614,4.44001,-0.23354,0.0015,54.09963,0.04436,0.04438,-0.71181,-0.71179,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
5,5,2001-09-17 13:07:45.983981,4.1,73.3,0.547,2452170.04294,2452170.05221,13.34835,1.20629,275.90143,-1.47881,272.2149,0.0024,1.00262,4.56045,2.6851,-3.68653,0.00158,61.08634,0.05269,0.05271,-0.88209,-0.88207,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
6,6,2002-12-04 17:02:48.192020,10.3,9.8,0.71,2452613.20413,2452613.21796,19.92239,1.8149,245.2993,-2.01127,247.71766,0.00245,0.98315,4.52612,3.82617,2.41835,0.00156,59.79366,0.0508,0.05083,-0.76916,-0.76914,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
7,7,2001-09-17 14:48:45.216012,26.6,50.0,0.617,2452170.11012,2452170.12603,22.91168,2.18817,274.69338,-2.27517,273.46358,0.0024,1.0026,4.62958,4.46334,-1.2298,0.00163,61.03441,0.05425,0.05429,-0.70329,-0.70326,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
8,8,2002-12-04 17:35:35.519993,6.5,3.4,0.733,2452613.22634,2452613.24144,21.73482,2.06199,245.66215,-2.21922,247.82257,0.00245,0.98315,4.7952,4.2812,2.16042,0.00175,59.77165,0.057,0.05703,-0.71979,-0.71977,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
9,9,1984-01-03 15:22:46.847987,15.6,35.6,0.641,2445703.1353,2445703.14772,17.88832,1.5008,243.15952,-1.75332,246.73431,0.00266,0.98063,4.83373,3.25412,3.57479,0.00178,55.02511,0.05332,0.05334,-0.82479,-0.82478,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
10,10,2001-02-23 17:38:04.992005,-33.9,18.4,0.735,2451964.22628,2451964.24539,27.51863,2.4573,257.89408,-2.48052,256.67351,0.0027,0.98697,5.08634,4.93782,-1.22057,0.00197,54.28106,0.05824,0.05827,-0.65335,-0.65333,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
11,11,2001-11-15 17:02:26.592017,10.3,9.8,0.71,2452229.20236,2452229.21961,24.82904,2.54902,251.49098,-2.57034,251.53393,0.00251,0.98655,5.11954,5.11936,0.04295,0.00199,58.30815,0.06337,0.06342,-0.632,-0.63197,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
12,12,2004-04-21 02:31:02.496006,32.4,-111.0,2.105,2453116.57884,2453116.63744,84.3866,8.46482,285.50242,-7.57567,289.36029,0.00269,1.00248,16.49492,16.04049,3.85787,0.02058,53.99453,0.60542,0.60682,0.77856,0.77933,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
13,13,1922-04-27 16:17:23.135990,-33.9,18.5,0.679,2423172.17072,2423172.18876,25.978,2.28972,287.63359,-2.30587,285.01536,0.00264,1.00427,5.28874,4.59558,-2.61823,0.00213,55.52912,0.06441,0.06445,-0.68373,-0.68371,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
14,14,2005-01-10 17:24:10.368007,11.2,7.6,0.725,2453381.22158,2453381.22954,11.46093,0.75952,242.78609,-1.15555,247.92994,0.00238,0.98111,5.48853,1.91507,5.14385,0.00229,61.47312,0.07679,0.0768,-0.94408,-0.94407,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
15,15,2004-10-14 14:17:04.415982,26.6,50.0,0.595,2453293.08953,2453293.10226,18.32994,1.60693,257.13772,-1.8,261.49153,0.0025,0.99476,5.52786,3.40693,4.35382,0.00233,58.68159,0.07435,0.07439,-0.79641,-0.79639,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
16,16,2004-09-16 01:48:40.608003,32.4,-110.8,2.075,2453264.55875,2453264.59637,54.1674,5.63744,262.34178,-5.06915,276.286,0.00255,1.0029,17.56419,10.7066,13.94422,0.02331,57.26534,0.72737,0.72856,0.31203,0.31268,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
17,17,2002-02-12 17:51:42.335992,-33.9,18.4,0.744,2452318.23471,2452318.25616,30.88971,2.73917,252.86906,-2.72179,251.63836,0.0027,0.98461,5.59782,5.46097,-1.2307,0.00238,54.12834,0.07033,0.07038,-0.59351,-0.59347,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
18,18,2001-11-15 17:33:00.000016,-33.9,18.4,0.731,2452229.2246,2452229.23957,21.56577,1.66174,250.51055,-1.82617,246.01892,0.00251,0.98655,5.6863,3.48791,-4.49163,0.00246,58.32771,0.0782,0.07824,-0.78592,-0.7859,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
19,19,2002-02-12 16:09:58.175982,43.9,18.4,0.674,2452318.17136,2452318.17638,7.22961,0.06719,245.78536,-0.54582,251.50759,0.0027,0.9846,5.7549,0.61301,5.72223,0.00252,54.20465,0.07443,0.07443,-1.07575,-1.07575,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
20,20,2004-05-19 18:50:25.727986,32.5,3.7,0.785,2453145.27444,2453145.29824,34.27803,2.8841,295.38917,-2.91268,295.95578,0.00271,1.00927,5.82438,5.79678,0.56661,0.00258,54.04732,0.07602,0.07608,-0.55639,-0.55635,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
21,21,1989-06-05 05:34:41.951988,19.8,-155.5,2.232,2447682.70469,2447682.76711,89.87537,9.45894,295.70726,-8.45318,297.74253,0.0025,1.01231,18.02643,17.91212,2.03527,0.02454,57.71884,0.7719,0.77403,1.05662,1.05776,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
22,22,2004-10-14 15:12:20.448005,30.4,35.5,0.634,2453293.12774,2453293.14084,18.86412,1.58449,256.21293,-1.78487,261.27445,0.0025,0.99475,6.07981,3.36936,5.06152,0.00281,58.70266,0.08996,0.09,-0.79048,-0.79046,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
23,23,1999-11-08 14:52:09.119995,32.0,35.9,0.62,2451491.10924,2451491.13243,33.3934,3.10257,251.64546,-2.98183,252.30895,0.0027,0.9881,6.12044,6.08441,0.66349,0.00285,54.24044,0.08423,0.08431,-0.52252,-0.52248,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
24,24,1999-11-08 14:57:18.432017,31.8,34.7,0.623,2451491.1128,2451491.13603,33.44667,3.1189,251.676,-2.99316,252.34364,0.0027,0.9881,6.14838,6.11206,0.66764,0.00288,54.23872,0.085,0.08507,-0.51928,-0.51924,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
25,25,1860-01-23 15:47:42.431990,38.0,23.7,0.658,2400433.14784,2400433.17101,33.36436,2.71329,243.94352,-2.6646,247.16116,0.0027,0.98179,6.26636,5.37789,3.21763,0.00299,54.12688,0.08811,0.08818,-0.59077,-0.59073,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
26,26,2002-03-14 13:26:30.912017,4.1,73.3,0.56,2452348.0523,2452348.0698,25.21122,2.81434,264.75074,-2.79194,267.72313,0.00272,0.99162,6.34495,5.60628,2.97239,0.00306,53.86001,0.08989,0.08995,-0.56683,-0.56679,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
27,27,1871-06-18 17:58:14.592002,38.0,23.7,0.749,2404597.23962,2404597.26023,29.67354,2.28572,297.85503,-2.22045,302.34818,0.00271,1.01358,6.36267,4.50618,4.49314,0.00308,54.08672,0.09077,0.09083,-0.6763,-0.67626,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
28,28,2003-09-26 14:41:51.359999,26.6,50.0,0.612,2452909.10344,2452909.12361,29.05063,2.95129,267.26066,-2.88821,270.06624,0.00244,1.00022,6.47798,5.83951,2.80558,0.00319,60.02217,0.10441,0.1045,-0.53453,-0.53447,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
29,29,2000-11-26 13:39:11.232013,32.6,51.7,1.569,2451875.05804,2451875.08243,35.11662,3.06671,244.09317,-2.99594,246.81669,0.00265,0.98418,6.64577,6.06265,2.72351,0.00336,55.1519,0.10097,0.10105,-0.51434,-0.51429,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
30,30,1988-04-18 00:58:22.655996,37.2,-84.1,2.041,2447269.50638,2447269.58325,110.70284,10.19495,288.55887,-9.33507,291.35072,0.00251,1.00186,19.72663,19.53002,2.79184,0.02934,57.51788,0.91966,0.92238,1.29677,1.2982,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
31,31,2004-10-14 17:11:02.400001,-33.9,18.4,0.716,2453293.205,2453293.22976,35.65196,3.2796,259.5516,-3.22232,257.56994,0.00249,0.99474,6.79689,6.50192,-1.98166,0.00351,58.67211,0.11235,0.11245,-0.4634,-0.46333,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
32,32,1999-07-13 16:06:54.143988,-33.9,18.4,0.671,2451373.15947,2451373.18645,38.85017,3.31373,296.5572,-3.23289,294.24696,0.00245,1.01417,6.94187,6.54662,-2.31024,0.00367,59.75933,0.11935,0.11947,-0.45461,-0.45454,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
33,33,2003-10-27 01:28:56.928003,44.6,-123.1,2.062,2452939.54548,2452939.58214,52.7951,3.81874,236.64465,-4.02111,256.2615,0.0024,0.99179,21.11117,7.83985,19.61686,0.03356,60.96564,1.11481,1.11613,0.22827,0.22894,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
34,34,2003-09-26 15:40:02.783990,30.4,35.5,0.653,2452909.14339,2452909.16458,30.52374,3.00615,266.54791,-2.92757,270.26864,0.00244,1.00021,7.00289,5.93372,3.72073,0.00373,60.03514,0.12202,0.12213,-0.51426,-0.51419,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
35,35,2002-03-14 14:52:57.504002,26.2,50.5,0.62,2452348.11276,2452348.12931,23.82421,2.28567,263.21302,-2.37238,268.44101,0.00272,0.99164,7.00101,4.65805,5.22799,0.00373,53.88493,0.10946,0.10953,-0.64956,-0.64952,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
36,36,2002-03-14 14:54:52.415991,26.6,50.0,0.621,2452348.11409,2452348.13063,23.80884,2.27311,263.18056,-2.36262,268.44789,0.00272,0.99164,7.01566,4.63572,5.26733,0.00374,53.88546,0.10992,0.10999,-0.65151,-0.65147,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
37,37,2000-01-07 11:38:49.056019,23.7,90.4,1.485,2451550.97406,2451550.99933,36.38769,3.53207,245.42695,-3.38307,246.9612,0.0027,0.98069,7.08309,6.91514,1.53424,0.00382,54.23962,0.11278,0.11289,-0.42181,-0.42174,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
38,38,2004-08-16 15:03:42.048001,30.2,57.1,0.628,2453234.11659,2453234.1413,35.57645,3.43812,285.37249,-3.27553,287.68681,0.00264,1.00988,7.10091,6.71365,2.31431,0.00384,55.45075,0.11588,0.11599,-0.44005,-0.43998,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
39,39,2000-11-26 14:44:29.471996,32.0,35.9,1.614,2451875.10286,2451875.12845,36.85018,3.27088,244.03144,-3.17163,247.0497,0.00265,0.98417,7.11381,6.44251,3.01826,0.00385,55.12155,0.11561,0.11571,-0.46733,-0.46726,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
40,40,2004-10-14 17:40:52.607994,6.5,3.4,0.737,2453293.22805,2453293.24757,28.11274,3.11797,258.25616,-3.07149,261.82267,0.00249,0.99473,7.14261,6.18946,3.5665,0.00388,58.69205,0.12409,0.12421,-0.48741,-0.48734,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
41,41,1999-07-13 15:52:37.055980,24.6,46.5,0.662,2451373.15414,2451373.1708,23.98962,2.16756,289.66464,-2.20407,295.264,0.00245,1.01417,7.10273,4.37164,5.59936,0.00384,59.82252,0.12508,0.12516,-0.66859,-0.66854,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
42,42,2004-08-16 15:27:32.831993,26.6,50.0,0.644,2453234.13317,2453234.15784,35.51382,3.57713,284.96491,-3.39464,286.92398,0.00264,1.00988,7.24146,6.97177,1.95907,0.00399,55.45004,0.1205,0.12062,-0.41139,-0.41132,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
43,43,1995-12-22 13:41:38.976012,36.1,50.7,0.571,2450074.05687,2450074.08775,44.48026,3.74784,243.02406,-3.52059,243.36184,0.00239,0.98131,7.27626,7.26843,0.33778,0.00403,61.32024,0.13454,0.1347,-0.3731,-0.37301,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
44,44,2000-05-04 16:15:10.079983,-33.9,18.4,0.677,2451669.16536,2451669.19199,38.34594,3.51116,289.76136,-3.3563,287.27933,0.00244,1.00615,7.30172,6.86746,-2.48203,0.00405,59.91685,0.13238,0.13252,-0.41452,-0.41444,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
45,45,1999-12-08 15:10:37.631987,26.2,32.7,1.632,2451521.12043,2451521.14731,38.71691,3.72327,245.12268,-3.5082,246.36389,0.00272,0.98238,7.33707,7.23147,1.24121,0.00409,53.81229,0.12005,0.12017,-0.3857,-0.38563,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
46,46,2004-08-16 15:35:14.208005,35.7,51.3,0.649,2453234.13797,2453234.16384,37.25578,3.36831,285.85237,-3.20257,289.14287,0.00264,1.00987,7.34792,6.57088,3.29051,0.00411,55.46472,0.1241,0.12421,-0.44927,-0.4492,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
47,47,1984-09-25 15:42:27.936009,15.6,35.6,0.654,2445969.14437,2445969.16714,32.79639,3.68647,268.1387,-3.51141,269.84659,0.00239,1.00028,7.39747,7.19788,1.70789,0.00416,61.25056,0.13889,0.13905,-0.37749,-0.37739,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
48,48,2002-03-14 15:52:36.192014,30.4,35.5,0.662,2452348.1538,2452348.17119,25.04205,2.30989,262.91778,-2.39682,268.5889,0.00272,0.99165,7.36863,4.70671,5.67113,0.00413,53.8861,0.12124,0.12132,-0.63744,-0.63739,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
49,49,2000-11-26 15:29:34.655995,-4.0,39.7,1.646,2451875.13529,2451875.15836,33.21708,3.63204,250.77492,-3.43018,248.57525,0.00266,0.98417,7.39643,7.06221,-2.19967,0.00416,55.08724,0.12488,0.12501,-0.39965,-0.39957,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
50,50,2002-09-07 14:42:33.695999,31.1,56.5,0.613,2452525.10176,2452525.12681,36.06641,3.57507,276.43025,-3.40079,279.07901,0.0024,1.00531,7.46122,6.97586,2.64876,0.00423,60.95929,0.14062,0.14078,-0.39863,-0.39854,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
51,51,2001-08-19 15:01:34.175993,29.5,56.8,0.626,2452141.1149,2452141.14007,36.23897,3.53919,283.68037,-3.37942,286.54669,0.00239,1.00958,7.48819,6.91862,2.86631,0.00426,61.25046,0.14232,0.14247,-0.40332,-0.40322,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
52,52,1990-02-25 23:39:31.392019,35.6,-83.5,0.986,2447948.47308,2447948.50164,41.12507,3.8403,262.21293,-3.65895,261.66615,0.00247,0.98767,7.51914,7.49926,-0.54677,0.0043,59.26917,0.13885,0.13901,-0.34738,-0.34728,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
53,53,1999-12-08 15:33:59.904003,-4.0,39.7,1.649,2451521.13866,2451521.16104,32.22248,3.50041,250.27339,-3.28898,246.94077,0.00272,0.98238,7.56235,6.78939,-3.33262,0.00435,53.82575,0.12755,0.12767,-0.42529,-0.42522,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
54,54,2002-09-07 15:04:30.432007,32.5,51.3,0.628,2452525.11676,2452525.14235,36.85403,3.60542,276.28388,-3.42156,279.31047,0.0024,1.00531,7.6503,7.02698,3.02659,0.00445,60.9597,0.14783,0.148,-0.38911,-0.38901,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
55,55,1996-01-22 01:30:53.568006,32.4,-111.0,2.063,2450104.52933,2450104.60537,109.50097,11.22528,249.81068,-9.60391,252.4895,0.00242,0.98188,20.99882,20.82919,2.67883,0.03321,59.49327,1.07647,1.0801,1.50771,1.50955,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
56,56,2005-01-10 22:53:15.360003,26.0,-80.3,0.954,2453381.44716,2453381.46176,21.01698,1.60208,239.76217,-1.91531,246.5682,0.00239,0.98112,7.66024,3.51739,6.80603,0.00446,61.42064,0.14934,0.14941,-0.73915,-0.7391,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
57,57,2003-09-26 16:55:46.559988,-33.9,18.4,0.705,2452909.19526,2452909.21808,32.85253,3.04588,271.15655,-3.02539,266.43384,0.00244,1.0002,7.69047,6.07127,-4.7227,0.0045,60.0532,0.14716,0.1473,-0.48509,-0.48501,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
58,58,2004-08-16 16:30:55.296019,30.2,35.5,0.688,2453234.17655,2453234.20263,37.55404,3.66967,284.88789,-3.45677,287.77809,0.00264,1.00987,7.68952,7.12644,2.89021,0.0045,55.46442,0.13589,0.13603,-0.38648,-0.38639,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
59,59,2004-08-16 16:31:49.727991,32.0,35.9,0.689,2453234.17709,2453234.20337,37.84293,3.6204,285.05546,-3.41105,288.21422,0.00264,1.00987,7.70756,7.03145,3.15875,0.00452,55.46774,0.13653,0.13667,-0.39558,-0.39549,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
60,60,2001-11-15 21:47:42.431990,41.1,-74.0,0.908,2452229.39729,2452229.42168,35.11844,2.63754,241.83026,-2.68884,247.39357,0.00252,0.98651,7.70055,5.32638,5.56331,0.00451,58.17491,0.14293,0.14305,-0.56217,-0.5621,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
61,61,2004-03-21 15:03:30.815996,26.6,50.0,1.627,2453086.11673,2453086.14082,34.69382,3.58459,269.09641,-3.44434,272.32108,0.00261,0.9938,7.73248,7.02893,3.22467,0.00455,56.11205,0.13901,0.13915,-0.39431,-0.39423,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
62,62,2001-08-19 15:27:45.792011,32.5,51.3,0.644,2452141.13273,2452141.15872,37.41282,3.54105,283.76774,-3.37187,287.26758,0.00239,1.00958,7.74741,6.91292,3.49984,0.00456,61.24787,0.15232,0.15249,-0.39778,-0.39767,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
63,63,2003-03-03 17:33:12.959994,-33.9,18.4,0.731,2452702.21995,2452702.24571,37.08797,3.58477,262.85311,-3.37825,259.5003,0.00267,0.98876,7.72729,6.96302,-3.35281,0.00454,54.86204,0.13573,0.13587,-0.40291,-0.40283,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
64,64,2001-12-15 13:39:24.191991,32.6,51.7,1.569,2452259.05867,2452259.08197,33.54317,2.7077,238.51958,-2.79412,243.98319,0.00259,0.98168,7.7523,5.50182,5.46362,0.00457,56.43422,0.14052,0.14063,-0.5461,-0.54603,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1,SCHAEFER/ODEH
65,65,2004-03-21 15:11:51.071983,29.4,48.0,1.633,2453086.12238,2453086.14681,35.17529,3.52848,268.91976,-3.40211,272.53175,0.00261,0.99381,7.81432,6.93059,3.61199,0.00464,56.11225,0.14196,0.14211,-0.40234,-0.40225,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
66,66,2000-10-27 22:27:07.200012,38.8,-77.2,0.935,2451845.42319,2451845.45089,39.89337,3.48628,251.94231,-3.33029,255.81401,0.00259,0.99101,7.83824,6.81657,3.8717,0.00467,56.58754,0.14404,0.14419,-0.41247,-0.41238,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
67,67,1999-12-08 16:16:45.119982,36.8,10.4,1.678,2451521.1647,2451521.1953,44.06226,3.66266,240.8102,-3.47807,244.04385,0.00272,0.98238,7.83792,7.14073,3.23365,0.00467,53.81667,0.13698,0.13712,-0.38438,-0.38429,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
68,68,1985-04-22 00:56:27.744007,37.2,-84.1,2.039,2446177.50867,2446177.57738,98.94549,9.35896,285.46304,-8.28725,292.14035,0.00271,1.00275,18.85783,17.6462,6.6773,0.02684,53.44855,0.78164,0.78362,1.03526,1.03632,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
69,69,1984-02-02 15:45:47.520000,15.6,35.6,1.657,2445733.14708,2445733.16896,31.5044,3.24597,248.83835,-3.22014,253.32683,0.00271,0.98283,7.86992,6.46611,4.48848,0.00471,54.00393,0.13858,0.1387,-0.45086,-0.45078,0,Not_seen,Not_seen,Not_seen,0,SCHAEFER/ODEH
