,Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Visibility,Source
81,81,2454859.13656,27.52,41.7,1.637,2454859.11546,2454859.16293,68.3549,7.19553,250.79911,-6.36167,252.63736,0.00267,0.98221,13.68067,13.5572,1.83825,0.01419,54.54107,0.42159,0.42242,0.42632,0.4268,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
82,82,2454948.1847,27.52,41.7,1.685,2454948.15286,2454948.2245,103.16069,10.51712,291.26699,-9.6486,291.07667,0.00246,1.00417,20.1666,20.16571,-0.19032,0.03065,58.66263,0.97983,0.98288,1.39168,1.39326,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
83,83,2455036.17339,24.6,46.45,1.673,2455036.15206,2455036.20006,69.11749,7.76903,279.12176,-6.39657,295.39742,0.00241,1.01366,21.54461,14.1656,16.27566,0.03493,60.24147,1.14673,1.14945,0.87699,0.87836,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
84,84,2455036.18221,26.35,43.95,1.682,2455036.1612,2455036.20846,68.05396,7.52509,279.0378,-6.18762,295.88805,0.00241,1.01366,21.69266,13.71272,16.85025,0.03541,60.27094,1.16292,1.16559,0.83986,0.8412,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
85,85,2455065.15048,24.6,46.45,1.65,2455065.13851,2455065.16544,38.77873,4.20536,269.99049,-3.80364,284.95794,0.00244,1.00923,16.96469,8.009,14.96746,0.02176,59.94762,0.71072,0.71163,0.03324,0.03373,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
86,86,2455124.11485,26.35,43.95,1.615,2455124.10329,2455124.12929,37.44708,3.55766,244.50045,-3.66874,260.46105,0.00257,0.99351,17.51067,7.2264,15.96061,0.02317,56.97392,0.7193,0.72004,-0.04036,-0.03996,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
87,87,2455154.11223,26.35,43.95,2.612,2455154.08984,2455154.14023,72.57022,6.86999,236.13292,-6.79203,251.73885,0.00265,0.98599,20.71326,13.66202,15.60593,0.03232,54.97968,0.96822,0.97008,0.73529,0.73625,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
88,88,2455154.10859,25.62,45.62,2.609,2455154.08609,2455154.13672,72.91972,6.97266,236.42296,-6.86995,251.80187,0.00265,0.98599,20.66339,13.84261,15.37891,0.03217,54.96949,0.96344,0.96531,0.75086,0.75183,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
89,89,2455183.10306,25.62,45.62,1.603,2455183.08741,2455183.12262,50.68916,4.78575,239.47759,-4.60216,246.24718,0.00269,0.98146,11.56968,9.38791,6.76959,0.01016,54.35946,0.30092,0.30132,-0.06101,-0.06077,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
90,90,2455183.10469,25.25,45.25,1.605,2455183.089,2455183.12429,50.81823,4.82196,239.60536,-4.63194,246.30624,0.00269,0.98146,11.58344,9.4539,6.70088,0.01018,54.35607,0.30162,0.30202,-0.054,-0.05376,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
91,91,2455302.18393,28.4,36.73,1.684,2455302.163,2455302.21009,67.81722,6.94206,287.34019,-6.45308,284.93544,0.0026,1.00084,13.60832,13.39515,-2.40474,0.01404,55.98398,0.42819,0.42904,0.41391,0.4144,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
92,92,2455302.17228,24.54,39.63,1.672,2455302.1526,2455302.19688,63.75921,6.75902,287.33117,-6.29288,283.90421,0.0026,1.00083,13.49241,13.0519,-3.42696,0.0138,55.99963,0.42108,0.42189,0.3755,0.37596,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
93,93,2455361.19316,24.54,39.63,1.693,2455361.17136,2455361.22041,70.63109,7.3008,292.04696,-6.33769,299.13943,0.00246,1.01326,15.36458,13.6385,7.09246,0.01787,59.0818,0.57531,0.57657,0.5216,0.5223,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
94,94,2455361.1837,26.35,43.95,1.684,2455361.16206,2455361.21075,70.11879,7.1101,292.22649,-6.16904,299.75012,0.00246,1.01326,15.25396,13.27914,7.52364,0.01762,59.10319,0.56731,0.56852,0.4812,0.48187,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
95,95,2455361.20732,28.4,36.73,1.707,2455361.1853,2455361.23485,71.3514,7.08921,292.29642,-6.12275,300.59343,0.00246,1.01326,15.59121,13.21196,8.29701,0.0184,59.11452,0.59263,0.59389,0.4886,0.4893,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
96,96,2455361.17834,25.25,45.25,1.678,2455361.15679,2455361.20529,69.84256,7.15863,292.16984,-6.21973,299.34245,0.00246,1.01326,15.17199,13.37836,7.17261,0.01743,59.09494,0.56119,0.56239,0.48769,0.48836,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
97,97,2455420.19048,28.4,36.73,1.69,2455420.17498,2455420.20985,50.21835,5.40811,270.24035,-4.65446,290.01029,0.0024,1.01126,22.16036,10.06257,19.76994,0.03693,60.85753,1.22478,1.22683,0.50584,0.50686,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
98,98,2455420.15242,26.37,49.82,1.652,2455420.13667,2455420.17211,51.02236,5.61196,270.63184,-4.82576,289.56566,0.0024,1.01126,21.59687,10.43773,18.93382,0.0351,60.84773,1.16383,1.16584,0.51282,0.51383,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
99,99,2455479.1437,24.39,39.63,2.644,2455479.123,2455479.16958,67.08357,6.96986,244.56225,-6.76099,266.03041,0.00246,0.99665,25.44019,13.73085,21.46816,0.04848,59.22146,1.56453,1.5678,1.0384,1.03996,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
100,100,2455479.12432,24.6,46.45,2.624,2455479.10399,2455479.14973,65.87574,6.82676,244.65198,-6.6279,265.99686,0.00246,0.99665,25.18987,13.45466,21.34488,0.04755,59.25464,1.53525,1.5384,0.99676,0.99827,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
101,101,2455479.13001,26.35,43.95,2.63,2455479.11026,2455479.15469,63.97555,6.49144,244.16503,-6.34348,266.00193,0.00246,0.99665,25.29,12.83491,21.83691,0.04792,59.29066,1.54822,1.55124,0.941,0.94245,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
102,102,2455479.1272,25.25,45.25,2.627,2455479.10707,2455479.15236,65.21721,6.70748,244.46643,-6.52668,266.00329,0.00246,0.99665,25.23706,13.23416,21.53686,0.04772,59.26701,1.54124,1.54434,0.97758,0.97907,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
103,103,2455479.11345,26.37,49.82,2.613,2455479.09396,2455479.13781,63.15193,6.40503,244.28526,-6.26014,265.96973,0.00246,0.99665,25.07392,12.66517,21.68448,0.04712,59.31381,1.52289,1.52582,0.91188,0.91329,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
104,104,2455479.12587,25.62,45.62,2.626,2455479.1059,2455479.15083,64.69895,6.62328,244.38279,-6.45487,266.00007,0.00246,0.99665,25.22515,13.07815,21.61729,0.04768,59.27824,1.5401,1.54316,0.96143,0.9629,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
105,105,2455508.11574,27.52,41.7,1.616,2455508.0984,2455508.13741,56.17235,5.28847,239.48688,-5.29071,254.29079,0.0025,0.98865,18.17831,10.57918,14.80391,0.02495,58.33806,0.79328,0.79452,0.33479,0.33545,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
106,106,2455508.12861,21.42,39.83,1.629,2455508.10966,2455508.1523,61.4048,6.24753,241.30551,-6.09418,254.78137,0.0025,0.98864,18.25412,12.34171,13.47587,0.02516,58.22981,0.79837,0.79984,0.51377,0.51455,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
107,107,2455508.12558,24.39,39.63,1.626,2455508.10734,2455508.14838,59.10277,5.80919,240.43589,-5.72899,254.60799,0.0025,0.98864,18.25645,11.53818,14.17209,0.02517,58.27916,0.79924,0.80062,0.43388,0.43462,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
108,108,2455508.10606,24.6,46.45,1.606,2455508.08819,2455508.12839,57.88823,5.66741,240.47342,-5.60103,254.55253,0.0025,0.98865,18.01552,11.26844,14.07911,0.02451,58.30835,0.77885,0.78016,0.39598,0.39668,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
109,109,2455508.1109,26.35,43.95,1.611,2455508.09336,2455508.13282,56.82269,5.43865,239.89614,-5.41204,254.40601,0.0025,0.98865,18.10092,10.85069,14.50987,0.02474,58.32734,0.78645,0.78771,0.35828,0.35896,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
110,110,2455508.10863,25.25,45.25,1.609,2455508.09087,2455508.13083,57.54168,5.58732,240.25824,-5.53636,254.50437,0.0025,0.98865,18.05686,11.12369,14.24613,0.02463,58.31444,0.78248,0.78377,0.38346,0.38415,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
111,111,2455537.1169,24.39,39.63,1.617,2455537.10358,2455537.13354,43.14255,4.06602,240.74674,-3.99023,247.04562,0.00256,0.98284,10.2232,8.05625,6.29889,0.00794,57.15769,0.24723,0.24752,-0.22609,-0.22591,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
112,112,2455537.09729,24.6,46.45,1.597,2455537.08433,2455537.11348,41.97463,3.93366,240.73116,-3.87313,246.9687,0.00256,0.98284,9.98963,7.80679,6.23754,0.00758,57.1797,0.23618,0.23645,-0.25765,-0.25749,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
113,113,2455537.09809,25.62,45.62,1.598,2455537.08518,2455537.11424,41.8441,3.86793,240.40119,-3.82281,246.81497,0.00256,0.98284,10.01111,7.69074,6.41378,0.00761,57.18365,0.23722,0.23748,-0.26864,-0.26848,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
114,114,2455567.13482,24.39,39.63,1.635,2455567.11337,2455567.16163,69.49757,7.28898,246.00366,-6.44751,248.07137,0.00264,0.9808,13.89049,13.73649,2.06771,0.01462,55.06065,0.43869,0.43958,0.45408,0.45459,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
115,115,2455567.11527,24.6,46.45,1.615,2455567.09412,2455567.14171,68.53707,7.16075,245.91933,-6.34527,248.01013,0.00264,0.98079,13.66614,13.50602,2.09079,0.01416,55.08591,0.4249,0.42575,0.4231,0.42359,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
116,116,2455656.16535,24.39,39.63,1.665,2455656.14926,2455656.18546,52.1271,5.61262,282.59725,-5.22834,278.71753,0.00271,0.99749,11.51232,10.84096,-3.87972,0.01006,53.89166,0.29539,0.29584,0.08103,0.08129,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
117,117,2455686.17744,21.42,39.83,1.677,2455686.15507,2455686.20541,72.47736,7.81252,290.4442,-7.09755,290.31511,0.00266,1.00578,14.91063,14.91007,-0.12909,0.01684,54.6536,0.50138,0.50247,0.60719,0.6078,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
118,118,2455686.18141,24.39,39.63,1.681,2455686.15844,2455686.21013,74.43173,7.83317,290.42422,-7.10317,291.19038,0.00266,1.00578,14.95587,14.93634,0.76616,0.01694,54.65252,0.5044,0.5055,0.61152,0.61214,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
119,119,2455686.17934,27.52,41.7,1.679,2455686.1558,2455686.20876,76.26302,7.78883,290.49694,-7.05309,292.18526,0.00266,1.00578,14.93711,14.84193,1.68832,0.0169,54.65747,0.50319,0.50428,0.6014,0.60201,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
120,120,2455745.18681,21.42,39.83,1.687,2455745.16883,2455745.20929,58.27303,6.38856,286.39644,-5.41504,297.33564,0.00252,1.01432,16.07975,11.8036,10.9392,0.01956,57.77742,0.61585,0.617,0.36065,0.36128,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
121,121,2455745.19114,24.39,39.63,1.691,2455745.17359,2455745.21309,56.88439,6.07081,286.48702,-5.14066,298.1612,0.00252,1.01432,16.17216,11.21147,11.67418,0.01979,57.81455,0.6233,0.62441,0.30556,0.30617,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
122,122,2455745.1722,24.6,46.45,1.672,2455745.15495,2455745.19377,55.9106,5.94344,286.61993,-5.04241,298.17984,0.00252,1.01431,15.9343,10.98585,11.5599,0.01921,57.8187,0.60526,0.60632,0.273,0.27359,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
123,123,2455745.20471,28.4,36.73,1.705,2455745.18768,2455745.226,55.16759,5.64148,286.73201,-4.7674,299.42156,0.00252,1.01432,16.39868,10.40889,12.68955,0.02034,57.8657,0.64133,0.64239,0.23525,0.23583,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
124,124,2455745.17589,25.62,45.62,1.676,2455745.15875,2455745.1973,55.5152,5.84111,286.66649,-4.95345,298.487,0.00252,1.01431,15.99452,10.79456,11.82051,0.01936,57.83118,0.60995,0.61099,0.25647,0.25705,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
125,125,2455804.13801,26.37,49.82,1.638,2455804.12456,2455804.15481,43.56653,4.68022,262.91043,-4.25908,282.20591,0.00241,1.0075,21.24769,8.93929,19.29548,0.03399,60.55914,1.12158,1.1232,0.34165,0.34246,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
126,126,2455833.12253,24.6,46.45,1.623,2455833.11192,2455833.13578,34.34467,3.49753,254.27416,-3.47081,269.33954,0.00239,0.99981,16.59047,6.96834,15.06539,0.02081,61.1549,0.69362,0.69438,-0.08014,-0.07973,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
127,127,2455863.14027,21.42,39.83,2.64,2455863.11352,2455863.1737,86.65899,9.14976,241.9629,-8.75522,259.24187,0.00242,0.99143,24.83366,17.90498,17.27897,0.04623,59.9015,1.50911,1.51329,1.42924,1.43125,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
128,128,2455863.13775,24.39,39.63,2.638,2455863.1118,2455863.17019,84.07409,8.59906,241.0144,-8.30566,259.27756,0.00242,0.99143,24.83713,16.90472,18.26316,0.04625,59.99311,1.51184,1.51578,1.33053,1.33242,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
129,129,2455863.11824,24.6,46.45,2.618,2455863.0927,2455863.15017,82.76246,8.44511,241.0588,-8.16129,259.23452,0.00242,0.99143,24.57249,16.6064,18.17572,0.04528,60.02995,1.48119,1.48499,1.28593,1.28777,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
130,130,2455863.14152,28.4,36.73,2.642,2455863.11659,2455863.17267,80.75569,7.85224,239.61575,-7.69705,259.18002,0.00242,0.99143,24.94361,15.54929,19.56427,0.04664,60.1038,1.52743,1.53108,1.20248,1.20423,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
131,131,2455863.12094,25.25,45.25,2.621,2455863.09552,2455863.15272,82.37021,8.33979,240.82744,-8.07923,259.23387,0.00242,0.99143,24.61815,16.41902,18.40643,0.04545,60.04448,1.48698,1.49074,1.26999,1.2718,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
132,132,2455863.1195,25.62,45.62,2.619,2455863.09419,2455863.15112,81.97735,8.26194,240.71227,-8.01469,259.22466,0.00242,0.99143,24.60332,16.27662,18.51239,0.04539,60.05732,1.48553,1.48926,1.25505,1.25685,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
133,133,2455863.1068,26.37,49.82,2.607,2455863.08193,2455863.13789,80.5874,8.04763,240.53577,-7.82699,259.17764,0.00241,0.99144,24.43955,15.87462,18.64186,0.0448,60.09773,1.4671,1.4707,1.20596,1.20769,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
134,134,2455892.1075,24.6,46.45,1.607,2455892.08406,2455892.13681,75.95295,7.60867,240.37963,-7.14014,250.19353,0.00244,0.98465,17.70044,14.74881,9.8139,0.02367,59.43079,0.76654,0.76829,0.7374,0.73835,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
135,135,2455892.12956,28.4,36.73,1.63,2455892.10591,2455892.15912,76.61901,7.3169,238.82089,-6.94002,249.9029,0.00245,0.98465,18.03981,14.25692,11.08201,0.02458,59.45473,0.79629,0.79804,0.70418,0.70511,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
136,136,2455892.10999,25.25,45.25,1.61,2455892.08654,2455892.13932,76.00399,7.55424,240.12949,-7.1022,250.15336,0.00244,0.98465,17.74088,14.65645,10.02387,0.02378,59.43654,0.77009,0.77184,0.73008,0.73102,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
137,137,2455892.10843,25.62,45.62,1.608,2455892.08502,2455892.13769,75.83849,7.50313,239.99563,-7.06269,250.12077,0.00244,0.98465,17.72363,14.56582,10.12514,0.02373,59.44466,0.76871,0.77045,0.72027,0.72121,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
138,138,2455921.12544,24.39,39.63,1.625,2455921.10845,2455921.14667,55.02524,5.53975,244.62337,-5.05837,246.57785,0.00249,0.98112,10.77632,10.59812,1.95449,0.00882,58.53815,0.28126,0.28172,0.04837,0.04864,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
139,139,2455921.10583,24.6,46.45,1.606,2455921.08919,2455921.12662,53.89313,5.40045,244.57025,-4.94435,246.50348,0.00249,0.98112,10.52341,10.3448,1.93322,0.00841,58.5653,0.26838,0.26881,0.01538,0.01564,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
140,140,2455921.11041,26.35,43.95,1.61,2455921.0935,2455921.13155,54.79627,5.38951,243.97192,-4.94075,246.30272,0.00249,0.98112,10.58925,10.33026,2.3308,0.00852,58.5632,0.27173,0.27216,0.01592,0.01618,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
141,141,2455921.12784,28.4,36.73,1.628,2455921.11036,2455921.14969,56.63224,5.44439,243.20797,-4.99824,246.05971,0.00249,0.98112,10.82396,10.44262,2.85174,0.0089,58.54585,0.28378,0.28424,0.03432,0.03459,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
142,142,2455921.10831,25.25,45.25,1.608,2455921.09156,2455921.12925,54.27631,5.40275,244.35162,-4.94799,246.43505,0.00249,0.98112,10.55778,10.35074,2.08343,0.00846,58.56337,0.27012,0.27055,0.01701,0.01727,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
143,143,2455921.10674,25.62,45.62,1.607,2455921.08998,2455921.12769,54.30249,5.3822,244.22825,-4.93391,246.38628,0.00249,0.98112,10.53881,10.31611,2.15802,0.00843,58.56643,0.26917,0.2696,0.01298,0.01324,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
144,144,2455951.14895,21.42,39.83,1.649,2455951.1258,2455951.17788,74.99724,8.53878,255.03125,-7.3173,252.14816,0.00258,0.98193,16.11438,15.85607,-2.88308,0.01965,56.19001,0.6015,0.60296,0.75793,0.75875,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
145,145,2455951.12731,24.6,46.45,1.627,2455951.10372,2455951.15681,76.44316,8.46338,254.03599,-7.2724,252.11655,0.00258,0.98193,15.85167,15.73578,-1.91943,0.01901,56.215,0.58243,0.58383,0.7353,0.73608,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
146,146,2455951.13009,25.25,45.25,1.63,2455951.10627,2455951.15986,77.16646,8.49203,253.83603,-7.29857,252.11881,0.00258,0.98193,15.8831,15.7906,-1.71722,0.01909,56.20902,0.58466,0.58607,0.74202,0.74281,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
147,147,2455951.12869,25.62,45.62,1.629,2455951.1048,2455951.15855,77.40484,8.48779,253.71592,-7.2973,252.11085,0.00258,0.98193,15.86596,15.78509,-1.60508,0.01905,56.21054,0.58343,0.58483,0.74078,0.74157,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
148,148,2456040.17594,24.39,39.63,1.676,2456040.1548,2456040.20237,68.50562,7.36916,286.7861,-6.68354,286.98558,0.00272,1.0028,14.05411,14.0527,0.19947,0.01497,53.50538,0.43635,0.43722,0.48436,0.48486,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
149,149,2456129.18281,21.42,39.83,1.683,2456129.16722,2456129.20229,50.50705,5.67489,279.6028,-4.80631,294.22435,0.00259,1.01368,17.97319,10.4812,14.62155,0.0244,56.37211,0.74948,0.7507,0.30145,0.30211,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
150,150,2456129.16732,24.6,46.45,1.667,2456129.15278,2456129.1855,47.1119,5.12128,279.77277,-4.35873,294.89986,0.00259,1.01368,17.83722,9.48001,15.12709,0.02403,56.41578,0.73885,0.73993,0.19559,0.19617,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
151,151,2456129.18628,24.39,39.63,1.686,2456129.17145,2456129.20483,48.05996,5.24579,279.63757,-4.45414,294.8848,0.00259,1.01368,18.05545,9.69992,15.24723,0.02462,56.41424,0.75687,0.758,0.22731,0.22792,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
152,152,2456129.17615,26.35,43.95,1.676,2456129.16199,2456129.19384,45.87072,4.8922,279.79765,-4.1698,295.32676,0.00259,1.01368,17.96552,9.062,15.52911,0.02438,56.44001,0.74975,0.7508,0.15968,0.16024,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
153,153,2456129.1707,25.62,45.62,1.671,2456129.15639,2456129.18858,46.34334,4.97996,279.79576,-4.24355,295.14325,0.00259,1.01368,17.89132,9.22351,15.34749,0.02418,56.42979,0.74349,0.74455,0.17244,0.17302,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
154,154,2456188.15376,21.42,39.83,1.654,2456188.13749,2456188.17411,52.73143,5.9108,256.99417,-5.44951,274.22671,0.00245,1.00264,20.61643,11.3603,17.23254,0.03202,59.42322,1.03682,1.03867,0.54053,0.54148,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
155,155,2456188.13451,24.6,46.45,1.635,2456188.11947,2456188.15331,48.73478,5.28153,256.6933,-4.91901,274.39642,0.00245,1.00265,20.41124,10.20054,17.70312,0.03139,59.48165,1.0175,1.01912,0.41462,0.41545,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ALREFAY
156,156,2456188.14119,26.35,43.95,1.641,2456188.12661,2456188.15941,47.23511,5.01924,256.39966,-4.69863,274.49925,0.00245,1.00264,20.5242,9.71787,18.09959,0.03174,59.50813,1.02913,1.03069,0.37234,0.37314,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
157,157,2456188.13775,25.25,45.25,1.638,2456188.12287,2456188.15635,48.21534,5.18938,256.57776,-4.84079,274.43702,0.00245,1.00265,20.4631,10.03018,17.85926,0.03155,59.49136,1.02279,1.02439,0.40031,0.40113,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
158,158,2456188.12467,26.37,49.82,1.625,2456188.11032,2456188.1426,46.49404,4.933,256.5302,-4.62404,274.47129,0.00245,1.00265,20.30935,9.55704,17.94109,0.03108,59.51114,1.00797,1.00948,0.34536,0.34613,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
159,159,2456188.13664,25.62,45.62,1.637,2456188.12189,2456188.15508,47.79917,5.11989,256.53642,-4.78434,274.45512,0.00245,1.00265,20.45408,9.90423,17.9187,0.03152,59.49755,1.02201,1.02358,0.38731,0.38812,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
160,160,2456217.11225,24.6,46.45,1.612,2456217.09908,2456217.12872,42.67739,4.35484,249.6865,-4.25859,261.84648,0.00241,0.99438,14.89219,8.61342,12.15998,0.01679,60.59304,0.5545,0.55525,0.00745,0.00787,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
161,161,2456217.11796,26.35,43.95,1.618,2456217.10505,2456217.13409,41.80746,4.17673,249.27546,-4.11046,261.78378,0.00241,0.99438,14.99542,8.28719,12.50832,0.01703,60.60777,0.56231,0.56303,-0.0208,-0.02039,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
162,162,2456217.11514,25.25,45.25,1.615,2456217.10205,2456217.13149,42.39082,4.29436,249.52987,-4.20765,261.82719,0.00241,0.99438,14.94089,8.50201,12.29732,0.0169,60.59822,0.55816,0.5589,-0.00164,-0.00122,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ALREFAY
