Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Visibility
96,2453293.46266,25.8,-80.2,0.963,2453293.45397,2453293.47353,28.16667,2.75287,254.15016,-3.6233,262.25196,0.00249,0.99469,10.30646,6.37617,8.10179,0.00807,58.82394,0.25859,0.2588,-0.38731,-0.38719,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5
97,2451551.26105,-33.9,18.4,1.761,2451551.25093,2451551.27372,32.81667,2.81288,248.2255,-3.48075,239.96262,0.00269,0.98072,10.38334,6.29363,-8.26287,0.00819,54.34849,0.24248,0.24267,-0.40519,-0.40508,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
98,2449690.24953,-33.9,18.4,1.75,2449690.23904,2449690.26264,33.98333,2.89571,248.43799,-3.58067,240.20188,0.0024,0.98334,10.47389,6.47638,-8.23611,0.00833,61.0398,0.2771,0.27734,-0.36628,-0.36613,0,Not_seen,Not_seen,Not_seen,0
99,2405513.13861,38.0,23.7,1.639,2405513.13066,2405513.14855,25.76667,1.69772,231.71907,-2.69,242.03417,0.00252,0.98117,11.20685,4.38772,10.3151,0.00953,58.23213,0.30252,0.30267,-0.56008,-0.55999,0,Not_seen,Not_seen,Not_seen,0
100,2453293.54505,32.2,-111.1,1.045,2453293.53639,2453293.55588,28.06667,2.52064,252.21534,-3.44188,262.0258,0.00249,0.99468,11.47622,5.96252,9.81046,0.01,58.87418,0.32069,0.32093,-0.39189,-0.39175,0,Not_seen,Not_seen,Not_seen,0
101,2453293.56313,33.9,-118.0,1.063,2453293.55458,2453293.57382,27.7,2.41798,251.68719,-3.35955,261.91028,0.00249,0.99468,11.73865,5.77753,10.22309,0.01046,58.88721,0.33554,0.33579,-0.40166,-0.40152,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5
102,2453293.56354,34.1,-118.2,1.064,2453293.55502,2453293.57419,27.6,2.39905,251.6408,-3.34451,261.8926,0.00249,0.99468,11.74703,5.74356,10.25181,0.01047,58.88822,0.33603,0.33627,-0.40477,-0.40463,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5
103,2446796.42265,39.0,-77.0,0.923,2446796.41343,2446796.43419,29.9,1.87521,231.72152,-3.10077,242.53894,0.00239,0.981,11.90335,4.97597,10.81741,0.01075,61.29499,0.3591,0.35931,-0.46804,-0.46791,0,Not_seen,Not_seen,Not_seen,0
104,2453677.52899,32.2,-111.1,1.029,2453677.52303,2453677.53644,19.3,1.40695,242.52326,-2.57358,253.82552,0.00255,0.98954,11.98002,3.98053,11.30226,0.01089,57.40118,0.34062,0.34076,-0.57839,-0.57831,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5
105,2453293.56792,44.6,-123.1,1.068,2453293.56162,2453293.5758,20.41667,1.2989,248.93762,-2.42361,260.31885,0.00249,0.99468,11.97211,3.72252,11.38123,0.01088,58.92677,0.34921,0.34934,-0.59916,-0.59908,0,Not_seen,Not_seen,Not_seen,0
106,2451373.55049,43.3,-79.9,1.05,2451373.54104,2451373.5623,30.61667,2.171,292.54173,-2.91542,303.93038,0.00246,1.01418,12.46925,5.08642,11.38865,0.01179,59.57515,0.38286,0.38311,-0.44316,-0.44301,0,Not_seen,Not_seen,Not_seen,0
107,2453323.07216,36.1,50.3,1.572,2453323.06411,2453323.08223,26.1,1.85426,237.44484,-3.01912,249.66239,0.00243,0.98708,13.14962,4.87338,12.21754,0.01311,60.35708,0.43118,0.43143,-0.43654,-0.4364,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
108,2452968.51199,47.6,-117.5,2.012,2452968.50356,2452968.52252,27.3,1.29621,227.43542,-2.61733,241.78063,0.00239,0.98494,14.86585,3.91355,14.34522,0.01674,61.25053,0.55855,0.55878,-0.46027,-0.46014,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
109,2449779.23013,-33.9,18.4,1.73,2449779.22369,2449779.23817,20.85,1.77809,273.92356,-2.72953,259.46131,0.00259,0.98868,15.1444,4.50762,-14.46225,0.01736,56.57056,0.53527,0.53555,-0.41393,-0.41377,0,Not_seen,Not_seen,Not_seen,0
110,2451965.23038,51.7,7.2,1.73,2451965.20991,2451965.25596,66.31667,4.66404,250.07181,-5.30692,261.78927,0.00268,0.9873,15.37425,9.97096,11.71746,0.01789,54.42892,0.53067,0.53135,0.12982,0.1302,0,Not_seen,Not_seen,Not_seen,0
111,2400995.2336,38.0,23.7,1.734,2400995.22743,2400995.24131,19.98333,1.65536,277.66062,-2.35466,292.88403,0.00248,1.01134,15.73942,4.01002,15.22342,0.01875,58.9641,0.60234,0.60264,-0.4262,-0.42603,0,Not_seen,Not_seen,Not_seen,0
112,2423054.26301,-33.9,18.5,1.763,2423054.24981,2423054.27951,42.76667,4.06109,253.82425,-4.18412,238.36814,0.00268,0.98079,17.50605,8.24522,-15.45611,0.02316,54.55918,0.68845,0.68923,0.04473,0.04515,0,Not_seen,Not_seen,Not_seen,0
113,2402412.257,38.0,23.7,1.757,2402412.2436,2402412.27375,43.41667,3.88387,287.63662,-3.94594,304.01262,0.00257,1.01422,18.14004,7.82981,16.376,0.02485,56.97683,0.77154,0.7724,0.04819,0.04866,0,Not_seen,Not_seen,Not_seen,0
114,2423084.25774,-33.9,18.5,2.758,2423084.2456,2423084.27291,39.31667,3.87461,262.52375,-4.09554,245.09269,0.00271,0.9826,19.15394,7.97015,-17.43106,0.02768,53.87378,0.81256,0.81342,0.08419,0.08465,0,Not_seen,Not_seen,Not_seen,0
115,2401054.17501,38.0,23.7,1.675,2401054.16796,2401054.18382,22.83333,1.77673,246.47793,-2.72294,265.90295,0.0024,0.99694,19.93385,4.49968,19.42503,0.02996,61.10222,0.99739,0.99794,-0.16584,-0.16556,0,Not_seen,Not_seen,Not_seen,0
116,2402088.24134,38.0,23.7,2.741,2402088.22949,2402088.25616,38.4,3.65039,272.85834,-3.81236,295.16123,0.00272,1.01172,23.5033,7.46276,22.30289,0.04148,53.8439,1.21705,1.21826,0.242,0.2426,0,Not_seen,Not_seen,Not_seen,0
117,2451167.1201,31.9,35.8,1.62,2451167.10815,2451167.13503,38.71667,3.43932,243.73699,-4.10733,244.87561,0.00265,0.98131,7.63194,7.54665,1.13863,0.00443,55.15882,0.13312,0.13325,-0.34615,-0.34607,0,Not_seen,Not_seen,Not_seen,0
118,2450103.54889,32.8,-113.2,1.049,2450103.53722,2450103.56348,37.81667,3.43647,250.52349,-4.09612,248.67832,0.0024,0.98166,7.75498,7.5326,-1.84517,0.00457,61.06762,0.15217,0.15233,-0.3359,-0.3358,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
119,2450103.5617,34.1,-118.3,1.062,2450103.54949,2450103.57697,39.56667,3.55145,250.07773,-4.18851,248.50902,0.0024,0.98166,7.89709,7.73996,-1.56871,0.00474,61.05545,0.15775,0.15793,-0.31175,-0.31165,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
120,2448036.54066,35.6,-83.5,1.041,2448036.5269,2448036.55787,44.6,3.5412,299.44252,-4.38472,299.62507,0.00239,1.01047,7.92803,7.92593,0.18255,0.00478,61.10555,0.15912,0.1593,-0.29232,-0.29222,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
121,2401260.23073,38.0,23.7,1.731,2401260.21741,2401260.24738,43.16667,3.68806,292.01952,-4.26497,292.19606,0.00271,1.00514,7.95498,7.95303,0.17654,0.00481,53.97917,0.14152,0.14166,-0.30037,-0.30028,0,Not_seen,Not_seen,Not_seen,0
122,2449719.51858,33.0,-106.0,1.019,2449719.50569,2449719.53468,41.73333,3.71363,245.57584,-4.32829,245.31988,0.00243,0.98091,8.04598,8.04192,-0.25595,0.00492,60.09853,0.16118,0.16137,-0.27947,-0.27936,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
123,2447652.54617,42.7,-84.8,1.046,2447652.53061,2447652.56561,50.4,3.64966,297.84011,-4.54418,297.42474,0.00243,1.00647,8.20434,8.19384,-0.41537,0.00512,60.31996,0.1682,0.16838,-0.26,-0.25989,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
124,2451551.08127,32.7,52.3,1.581,2451551.06935,2451551.09617,38.61667,3.34914,242.5431,-4.09922,245.90723,0.0027,0.9807,8.17184,7.44836,3.36413,0.00508,54.27414,0.15014,0.15028,-0.34556,-0.34547,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5
125,2447652.54935,43.0,-85.7,1.049,2447652.53361,2447652.56903,51.0,3.66988,297.95768,-4.56476,297.62039,0.00243,1.00647,8.24153,8.23464,-0.33729,0.00516,60.31692,0.16971,0.1699,-0.255,-0.25489,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
126,2453086.17013,30.4,35.5,1.67,2453086.15984,2453086.183,33.35,3.27591,269.23308,-4.02666,273.00286,0.00261,0.99382,8.21699,7.30257,3.76977,0.00513,56.10655,0.15693,0.15708,-0.356,-0.35591,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
127,2451994.21267,-33.9,18.4,0.713,2451994.20197,2451994.22604,34.66667,3.3492,273.35783,-4.03221,269.73886,0.00264,0.99489,8.21971,7.38141,-3.61896,0.00514,55.40789,0.15508,0.15522,-0.34924,-0.34915,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
128,2452141.1882,30.2,35.5,0.688,2452141.17737,2452141.20172,35.06667,3.38389,283.45197,-4.0693,287.119,0.00239,1.00958,8.30528,7.45319,3.66703,0.00524,61.25163,0.17502,0.1752,-0.32992,-0.32981,0,Not_seen,Not_seen,Not_seen,0
129,2422729.26107,36.5,-6.2,0.761,2422729.24824,2422729.27711,41.56667,3.86769,256.20284,-4.32422,254.53499,0.00269,0.98406,8.35969,8.19191,-1.66784,0.00531,54.31276,0.15723,0.15739,-0.26688,-0.26678,0,Not_seen,Not_seen,Not_seen,0
130,2445644.14003,15.6,35.6,1.64,2445644.12977,2445644.15285,33.23333,3.54672,251.89443,-4.26125,254.94473,0.00253,0.98895,8.38177,7.80797,3.0503,0.00534,57.89759,0.16849,0.16866,-0.29841,-0.29831,0,Not_seen,Not_seen,Not_seen,0
131,2447652.56002,30.3,-97.0,1.06,2447652.54758,2447652.57558,40.31667,3.57443,294.55949,-4.44526,292.02962,0.00243,1.00648,8.40862,8.01969,-2.52987,0.00537,60.31764,0.17665,0.17685,-0.27228,-0.27216,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
132,2451521.24064,6.5,3.4,1.741,2451521.2298,2451521.25418,35.1,3.82999,249.15562,-4.41157,247.59754,0.00272,0.98237,8.3873,8.24157,-1.55808,0.00535,53.80767,0.15679,0.15696,-0.26218,-0.26208,0,Not_seen,Not_seen,Not_seen,0
133,2451875.23298,34.0,-6.8,1.733,2451875.2214,2451875.24747,37.53333,3.22207,242.88878,-3.99388,247.16845,0.00266,0.98416,8.38811,7.21595,4.27967,0.00535,55.07366,0.16051,0.16066,-0.36247,-0.36239,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5
134,2447327.55539,37.2,-84.1,1.055,2447327.54027,2447327.57429,49.0,3.7576,302.31642,-4.50012,303.92615,0.00262,1.01326,8.41289,8.25772,1.60973,0.00538,55.80348,0.1636,0.16377,-0.25641,-0.25631,0,Not_seen,Not_seen,Not_seen,0
135,2422729.26709,38.8,-9.1,0.767,2422729.25361,2422729.28394,43.66667,3.93213,255.53233,-4.38217,254.26887,0.00269,0.98407,8.40958,8.3143,-1.26346,0.00538,54.31027,0.1591,0.15927,-0.2535,-0.2534,0,Not_seen,Not_seen,Not_seen,0
136,2452259.15516,-4.0,39.7,1.655,2452259.14375,2452259.16942,36.96667,3.94798,246.26022,-4.58837,246.21875,0.0026,0.98168,8.53645,8.53635,-0.04146,0.00554,56.313,0.16997,0.17016,-0.22467,-0.22456,0,Not_seen,Not_seen,Not_seen,0
137,2452791.51844,26.0,-80.3,1.018,2452791.5058,2452791.53425,40.96667,3.84211,295.34056,-4.5077,297.12707,0.00269,1.01134,8.53845,8.34981,1.7865,0.00554,54.42841,0.16436,0.16453,-0.24674,-0.24664,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
138,2451757.26414,6.5,3.4,0.764,2451757.25331,2451757.27767,35.08333,3.87956,286.99456,-4.50812,288.77317,0.00241,1.01265,8.57385,8.38768,1.77861,0.00559,60.71762,0.18487,0.18509,-0.23049,-0.23036,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
139,2451905.07979,29.6,52.5,1.58,2451905.06826,2451905.09419,37.33333,3.2934,241.04821,-4.08403,245.40078,0.0027,0.9808,8.56413,7.37743,4.35257,0.00558,54.10037,0.16435,0.1645,-0.34399,-0.3439,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5
140,2441392.59463,35.5,-117.6,1.095,2441392.58212,2441392.61027,40.53333,3.77692,273.61734,-4.4994,271.06131,0.00241,0.99254,8.66135,8.27632,-2.55603,0.0057,60.67783,0.18853,0.18875,-0.23941,-0.23928,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
141,2451727.98483,2.3,102.4,1.485,2451727.97361,2451727.99884,36.33333,3.92699,291.38477,-4.54248,293.28692,0.00239,1.01438,8.68006,8.46947,1.90215,0.00573,61.1621,0.19086,0.19109,-0.21869,-0.21855,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
142,2453086.2042,38.0,23.7,1.704,2453086.19318,2453086.21796,35.68333,3.17591,268.9089,-3.95253,273.80767,0.00261,0.99383,8.64757,7.12844,4.89877,0.00568,56.09322,0.17373,0.17389,-0.36318,-0.36308,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5
143,2451905.09154,26.6,50.0,1.592,2451905.07986,2451905.10613,37.83333,3.49059,242.04747,-4.23891,245.97141,0.0027,0.9808,8.66708,7.72949,3.92394,0.00571,54.08708,0.16828,0.16844,-0.30639,-0.30629,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
144,2448036.60984,31.6,-110.5,1.11,2448036.59543,2448036.62785,46.68333,4.0057,298.15097,-4.77684,298.12416,0.0024,1.01049,8.78258,8.78254,-0.02682,0.00586,61.05119,0.19503,0.19527,-0.18486,-0.18471,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
145,2448036.6127,32.4,-111.0,1.113,2448036.59807,2448036.63098,47.4,4.02464,298.33153,-4.79263,298.48195,0.0024,1.01049,8.81855,8.81727,0.15042,0.00591,61.04884,0.19662,0.19686,-0.18042,-0.18027,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
146,2447652.5993,39.7,-105.5,1.099,2447652.58346,2447652.61911,51.33333,3.98844,296.7432,-4.83032,296.13741,0.00243,1.00649,8.8395,8.81876,-0.60579,0.00594,60.26778,0.19503,0.19526,-0.18124,-0.18109,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
147,2449749.09754,35.6,51.3,1.598,2449749.08384,2449749.11465,44.36667,4.07337,253.61934,-4.60675,251.85829,0.0025,0.9828,8.85662,8.68012,-1.76105,0.00596,58.51084,0.19007,0.1903,-0.1981,-0.19796,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
148,2452732.13151,32.6,51.6,1.631,2452732.12074,2452732.14497,34.88333,3.35196,273.70237,-4.07053,278.49094,0.00271,0.99693,8.83124,7.42249,4.78857,0.00593,54.00383,0.17443,0.17459,-0.33335,-0.33325,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
149,2452199.9677,2.3,102.4,1.468,2452199.95667,2452199.98149,35.75,4.17067,261.13592,-4.74944,260.78765,0.00245,0.99411,8.92689,8.92011,-0.34827,0.00606,59.62505,0.19677,0.19702,-0.17004,-0.16989,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
150,2453175.16348,26.6,50.0,1.663,2453175.14964,2453175.18078,44.83333,4.10737,298.3668,-4.76349,299.19511,0.00272,1.01347,8.90937,8.87086,0.82831,0.00603,53.83731,0.17698,0.17717,-0.18697,-0.18684,0,Not_seen,Not_seen,Not_seen,0
151,2453175.16996,24.6,46.5,1.67,2453175.15628,2453175.18706,44.31667,4.15266,298.02986,-4.80724,298.50219,0.00272,1.01347,8.97232,8.9599,0.47234,0.00612,53.83481,0.17947,0.17968,-0.17655,-0.17642,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5
152,2453175.1723,28.4,48.0,1.672,2453175.15809,2453175.19006,46.03333,4.13603,298.6804,-4.78194,299.9112,0.00272,1.01347,9.00233,8.91797,1.2308,0.00616,53.83615,0.18068,0.18088,-0.18001,-0.17988,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5
153,2451551.16223,-4.0,39.7,1.662,2451551.15104,2451551.17622,36.25,4.00173,250.03168,-4.53903,247.12317,0.00269,0.98071,9.02154,8.54076,-2.90851,0.00619,54.2553,0.18286,0.18306,-0.2164,-0.21628,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
154,2422994.22821,-33.9,18.5,1.728,2422994.21698,2422994.24225,36.38333,3.36389,255.39525,-3.94624,250.08778,0.00252,0.98991,9.03152,7.31013,-5.30748,0.0062,57.95803,0.19577,0.19596,-0.33165,-0.33153,0,Not_seen,Not_seen,Not_seen,0
155,2453175.176,33.3,50.0,1.676,2453175.16103,2453175.19472,48.51667,4.06813,299.87373,-4.71285,302.09416,0.00272,1.01347,9.05683,8.78098,2.22043,0.00623,53.84105,0.18288,0.18309,-0.19237,-0.19224,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
156,2451432.17045,30.4,35.5,1.67,2451432.1601,2451432.18339,33.53333,3.34543,272.87201,-4.0256,278.12141,0.00259,1.00445,9.04706,7.37103,5.2494,0.00622,56.55451,0.19169,0.19187,-0.32803,-0.32792,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5
157,2451905.1216,32.6,35.9,1.622,2451905.10943,2451905.13681,39.41667,3.34087,239.74119,-4.13898,244.83551,0.00271,0.9808,9.04776,7.47984,5.09432,0.00622,54.08978,0.18336,0.18353,-0.32219,-0.32209,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
158,2448036.63621,34.2,-118.1,1.136,2448036.62069,2448036.6556,50.26667,4.17457,298.72313,-4.91626,299.41474,0.0024,1.0105,9.11704,9.09083,0.69161,0.00632,61.02965,0.21006,0.21033,-0.14495,-0.14479,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
159,2452378.13244,29.6,52.5,1.632,2452378.12177,2452378.14579,34.58333,3.41348,277.81515,-4.09939,282.92395,0.00269,1.00017,9.08322,7.51287,5.10881,0.00627,54.39825,0.18585,0.18603,-0.31738,-0.31727,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
160,2451905.12678,30.2,35.5,1.627,2451905.11455,2451905.14206,39.61667,3.49549,240.67498,-4.26224,245.39982,0.00271,0.9808,9.08137,7.75772,4.72485,0.00627,54.08009,0.18469,0.18487,-0.2936,-0.29349,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
161,2451432.17316,31.8,34.7,1.673,2451432.16282,2451432.18609,33.5,3.28511,272.83204,-3.97499,278.30964,0.00259,1.00445,9.0924,7.26009,5.4776,0.00628,56.55633,0.19361,0.1938,-0.33796,-0.33785,0,Not_seen,Not_seen,Not_seen,0
162,2453115.94637,5.0,114.9,1.446,2453115.93529,2453115.96023,35.91667,4.09449,284.65965,-4.72238,282.22246,0.00267,1.00223,9.14688,8.81688,-2.43719,0.00636,54.67301,0.18941,0.18963,-0.18482,-0.18469,0,Not_seen,Not_seen,Not_seen,0
163,2452378.1366,32.6,51.7,1.637,2452378.12593,2452378.14994,34.58333,3.28055,277.94321,-3.99321,283.50106,0.00269,1.00018,9.15176,7.27376,5.55785,0.00636,54.40686,0.18869,0.18886,-0.33957,-0.33947,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
164,2448303.04959,33.4,73.1,1.55,2448303.03582,2448303.06679,44.6,4.33094,258.86983,-4.85458,257.93484,0.0026,0.98523,9.23288,9.18552,-0.93499,0.00648,56.14789,0.19819,0.19843,-0.14265,-0.1425,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
165,2420100.25118,-33.9,18.5,0.751,2420100.23529,2420100.27105,51.5,4.33117,240.17541,-4.94005,240.16663,0.0025,0.98385,9.27122,9.27122,-0.00878,0.00653,58.56802,0.20845,0.20872,-0.12788,-0.12772,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
166,2452732.1761,30.2,35.5,1.676,2452732.16462,2452732.19045,37.2,3.72524,273.83683,-4.37533,278.3072,0.00271,0.99694,9.25038,8.10057,4.47037,0.0065,53.97564,0.19124,0.19144,-0.25534,-0.25523,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5
167,2452761.94671,5.0,114.9,1.447,2452761.93499,2452761.96137,37.98333,4.29828,287.19296,-4.88111,285.884,0.00271,1.00516,9.27205,9.17939,-1.30896,0.00653,53.84095,0.19166,0.19188,-0.14721,-0.14707,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
168,2405276.22988,38.0,23.7,1.73,2405276.21624,2405276.24693,44.2,3.92137,287.21376,-4.33805,291.56451,0.00251,1.00491,9.33349,8.25942,4.35076,0.00662,58.36195,0.21051,0.21075,-0.22782,-0.22767,0,Not_seen,Not_seen,Not_seen,0
169,2453145.61091,32.4,-111.0,1.111,2453145.59605,2453145.62948,48.13333,4.25986,295.60691,-4.88937,297.47629,0.00271,1.00935,9.33785,9.14923,1.86937,0.00663,53.9181,0.19466,0.19489,-0.14841,-0.14827,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
170,2451905.15985,-4.0,39.7,1.66,2451905.14762,2451905.17515,39.65,4.34479,247.69572,-4.85843,246.14203,0.00271,0.98081,9.33317,9.20322,-1.5537,0.00662,54.01899,0.19483,0.19506,-0.14291,-0.14277,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
171,2443902.47153,29.9,-81.3,0.972,2443902.45751,2443902.48905,45.41667,4.43669,251.79615,-4.95971,251.89046,0.00239,0.98259,9.39686,9.39639,0.09431,0.00671,61.22606,0.22384,0.22415,-0.1061,-0.10591,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
172,2450843.06693,29.8,-95.4,1.567,2450843.49762,2450842.52856,-1395.43333,-8.04088,98.9914,3.83004,113.14871,0.00244,0.98269,18.44875,11.87093,14.15731,0.0257,59.55748,0.83392,0.8319,0.48564,0.48457,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
173,2443902.47487,29.7,-82.4,0.975,2443902.46081,2443902.49244,45.55,4.46032,251.85289,-4.98142,251.92308,0.00239,0.98259,9.442,9.44174,0.07019,0.00677,61.22344,0.22598,0.22629,-0.10028,-0.10009,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
174,2445822.531,37.2,-84.1,1.031,2445822.51806,2445822.54718,41.93333,3.62376,287.88265,-4.28158,292.99504,0.00263,1.00541,9.41215,7.90534,5.11239,0.00673,55.71712,0.20436,0.20457,-0.26694,-0.26681,0,Not_seen,Not_seen,Not_seen,0
175,2453175.2132,32.0,35.9,1.713,2453175.19785,2453175.23238,49.73333,4.2812,299.3837,-4.88857,301.5908,0.00272,1.01348,9.43109,9.16977,2.2071,0.00676,53.82984,0.19823,0.19847,-0.14419,-0.14405,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
176,2446973.55834,37.2,-84.1,1.058,2446973.54207,2446973.57868,52.71667,4.16679,301.16278,-4.77204,304.24327,0.00271,1.01394,9.45371,8.93883,3.08049,0.00679,53.869,0.19933,0.19956,-0.16663,-0.16649,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
177,2452495.98567,2.3,102.4,1.486,2452495.9736,2452496.00076,39.11667,4.42628,287.1673,-5.00773,286.11094,0.00244,1.01141,9.49283,9.43401,-1.05636,0.00685,59.96719,0.22373,0.22403,-0.1024,-0.10222,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5
178,2448332.57721,32.4,-111.0,1.077,2448332.56421,2448332.59345,42.1,4.13916,274.38451,-4.77901,271.13561,0.00253,0.99244,9.49039,8.91817,-3.24891,0.00684,57.7875,0.21549,0.21575,-0.15895,-0.15879,0,Not_seen,Not_seen,Not_seen,0
179,2452584.08019,29.6,52.5,1.58,2452584.07,2452584.09292,33.0,3.03853,247.62213,-3.88747,254.09757,0.00241,0.98912,9.47878,6.92599,6.47544,0.00683,60.75259,0.22599,0.2262,-0.35185,-0.35172,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
180,2452584.08076,30.1,52.1,1.581,2452584.0706,2452584.09345,32.9,3.00822,247.48172,-3.86264,254.03632,0.00241,0.98912,9.49302,6.87085,6.5546,0.00685,60.75401,0.22667,0.22688,-0.35695,-0.35682,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
181,2453352.2185,10.3,9.8,0.718,2453352.20881,2453352.23061,31.4,3.0245,240.75079,-3.99103,247.19011,0.00239,0.98214,9.51987,7.01554,6.43932,0.00689,61.1611,0.22948,0.2297,-0.34079,-0.34067,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75
182,2443902.48663,38.7,-90.3,0.987,2443902.47078,2443902.50645,51.36667,4.4461,248.80833,-4.98777,250.6874,0.00239,0.98259,9.61877,9.43387,1.87907,0.00703,61.22228,0.2345,0.23482,-0.09595,-0.09576,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
183,2443902.48597,42.0,-91.7,0.986,2443902.46946,2443902.50662,53.51667,4.36487,247.4182,-4.92552,249.93332,0.00239,0.98259,9.62409,9.29038,2.51512,0.00704,61.22909,0.23478,0.2351,-0.11013,-0.10994,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1
