hijri_month,conj,date,country,city,state,atmosphere,sky,y_eye,y_bino,y_tele,y_ccd
37-11,2016-08-02 20:45:00,2016-08-03,Indonesia,Surakarta,Central Java,very hazy,partly cloudy,False,False,False,False
37-11,2016-08-02 20:45:00,2016-08-03,Indonesia,Surakarta,Central Java,clear,clear,False,False,False,True
37-11,2016-08-02 20:45:00,2016-08-03,Iran,Shahreza,Isfahan,hazy,totally cloudy,False,False,False,False
37-11,2016-08-02 20:45:00,2016-08-03,Iran,Shahreza,Isfahan,hazy,totally cloudy,False,False,False,False
37-11,2016-08-02 20:45:00,2016-08-03,Libya,البريقة,البريقة,clear,clear,False,False,False,False
37-11,2016-08-02 20:45:00,2016-08-03,Morocco,taourirt,provance de taourirt,hazy,totally cloudy,False,False,False,False
37-11,2016-08-02 20:45:00,2016-08-03,Morocco,بنسليمان,بنسليمان,hazy,partly cloudy,False,False,False,False
37-11,2016-08-02 20:45:00,2016-08-03,Oman,Jabal shams,ALhamra,very hazy,partly cloudy,False,False,False,False
37-11,2016-08-02 20:45:00,2016-08-03,Saudi Arabia,Boraydah,al Gaseem,clear,partly cloudy,False,False,False,False
37-11,2016-08-02 20:45:00,2016-08-03,Sri Lanka,colombo,Western Province,clear,clear,False,False,False,False
37-11,2016-08-02 20:45:00,2016-08-03,Sri Lanka,Colombo-04,Western province,hazy,partly cloudy,False,False,False,False
37-11,2016-08-02 20:45:00,2016-08-03,United Kingdom,York,North Yorkshire,very hazy,totally cloudy,False,False,False,False
37-11,2016-08-02 20:45:00,2016-08-03,United States,Blacksburg,Virginia,very hazy,totally cloudy,False,False,False,False
37-11,2016-08-02 20:45:00,2016-08-04,Algeria,سطيف,سطيف,clear,clear,True,False,False,False
37-11,2016-08-02 20:45:00,2016-08-04,Bangladesh,Dhaka,Dhaka,clear,clear,True,False,False,False
37-11,2016-08-02 20:45:00,2016-08-04,Hungary,M6,Tolna,clear,clear,True,True,False,False
37-11,2016-08-02 20:45:00,2016-08-04,Morocco,تاوريرت,تاوريرت,clear,clear,True,False,False,False
37-11,2016-08-02 20:45:00,2016-08-04,Morocco,بنسليمان,بنسليمان,clear,clear,True,False,False,False
37-11,2016-08-02 20:45:00,2016-08-04,Oman,Jabal Shams,ALHAMRA,hazy,partly cloudy,False,False,False,True
37-11,2016-08-02 20:45:00,2016-08-04,Saudi Arabia,Dhahran,Eastern Province,clear,clear,True,False,False,False
37-11,2016-08-02 20:45:00,2016-08-04,Saudi Arabia,Boraydah,Algasseem,hazy,clear,True,True,True,False
38-1,2016-10-01 00:12:00,2016-10-01,Algeria,سطيف,سطيف,clear,totally cloudy,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-01,Australia,Melbourne,Victoria,clear,partly cloudy,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-01,Indonesia,Surakarta,Central Java,hazy,partly cloudy,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-01,Libya,طرابلس,المدينة,very hazy,totally cloudy,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-01,Morocco,بنسليمان,بنسليمان,hazy,partly cloudy,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-01,Morocco,تاوريرت,اقليم تاوريرت,hazy,partly cloudy,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-01,Nigeria,Ilorin,Kwara,clear,totally cloudy,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-01,Nigeria,Bauchi,Bauchi,hazy,partly cloudy,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-01,Oman,Al-Fulaij Observatory,Muscat,very hazy,totally cloudy,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-01,Saudi Arabia,sewerqia,Almadina,hazy,partly cloudy,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-01,Saudi Arabia,بريـــدة,القصيم,hazy,clear,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-01,Sri Lanka,Colombo-04,Western province,hazy,totally cloudy,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-01,United Kingdom,York,North Yorkshire,very hazy,totally cloudy,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-01,United States,McDonald Obs,Texas,clear,partly cloudy,False,True,False,False
38-1,2016-10-01 00:12:00,2016-10-01,United States,Blacksburg,Virginia,hazy,partly cloudy,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-02,Indonesia,Surakarta,Central Java,very hazy,totally cloudy,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-02,Indonesia,Surakarta,Central Java,clear,partly cloudy,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-02,Indonesia,Surakarta,Central Java,hazy,partly cloudy,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-02,Iran,Shahreza,Isfahan,hazy,partly cloudy,False,False,False,False
38-1,2016-10-01 00:12:00,2016-10-02,Iran,Tabriz,East Azerbaijan,hazy,clear,True,False,False,False
38-1,2016-10-01 00:12:00,2016-10-02,Malaysia,Kesang Jaya,Melaka,hazy,partly cloudy,True,True,False,False
38-1,2016-10-01 00:12:00,2016-10-02,Morocco,بنسليمان,بنسليمان,hazy,clear,True,False,False,False
38-1,2016-10-01 00:12:00,2016-10-02,Morocco,تاوريرت,اقليم تاوريرت,clear,clear,True,False,False,False
38-1,2016-10-01 00:12:00,2016-10-02,Nigeria,Bauchi,Bauchi,hazy,partly cloudy,True,False,False,False
38-1,2016-10-01 00:12:00,2016-10-02,Nigeria,Ilorin,Kwara,hazy,partly cloudy,True,False,False,False
38-1,2016-10-01 00:12:00,2016-10-02,Saudi Arabia,بريـــدة,القصيم,hazy,clear,True,True,True,False
38-1,2016-10-01 00:12:00,2016-10-02,United States,Blacksburg,Virginia,hazy,partly cloudy,True,True,False,False
38-2,2016-10-30 17:38:00,2016-10-31,Algeria,سطيف,سطيف,clear,clear,False,False,False,False
38-2,2016-10-30 17:38:00,2016-10-31,Australia,Sydney,New South Wales,clear,clear,False,False,False,False
38-2,2016-10-30 17:38:00,2016-10-31,Bangladesh,Dhaka,Bangladesh,superb,clear,False,False,False,False
38-2,2016-10-30 17:38:00,2016-10-31,Germany,Munich,Bavaria,clear,clear,False,True,True,False
38-2,2016-10-30 17:38:00,2016-10-31,Hungary,Bataszek,Tolna,clear,clear,False,False,False,False
38-2,2016-10-30 17:38:00,2016-10-31,Indonesia,Surakarta,Central Java,very hazy,totally cloudy,False,False,False,False
38-2,2016-10-30 17:38:00,2016-10-31,Iran,Shahreza,Isfahan,hazy,clear,False,True,False,False
38-2,2016-10-30 17:38:00,2016-10-31,Iran,Shahreza,Isfahan,hazy,clear,False,True,False,False
38-2,2016-10-30 17:38:00,2016-10-31,Iran,Tabriz,East Azerbaijan province,clear,totally cloudy,False,False,False,False
38-2,2016-10-30 17:38:00,2016-10-31,Malaysia,Jasin,Melaka,hazy,totally cloudy,False,False,False,False
38-2,2016-10-30 17:38:00,2016-10-31,Morocco,تاوريرت,تاوريرت,superb,clear,False,True,True,False
38-2,2016-10-30 17:38:00,2016-10-31,Morocco,بنسليمان,بنسليمان,clear,partly cloudy,False,False,False,False
38-2,2016-10-30 17:38:00,2016-10-31,Oman,مرصد الفليج,مسقط,hazy,clear,False,False,True,True
38-2,2016-10-30 17:38:00,2016-10-31,Saudi Arabia,Sewerqia,Almadina,clear,partly cloudy,False,False,True,True
38-2,2016-10-30 17:38:00,2016-10-31,Sri Lanka,colombo,Western Province,hazy,totally cloudy,False,False,False,False
38-2,2016-10-30 17:38:00,2016-10-31,Sri Lanka,Colombo04,Western province,hazy,partly cloudy,False,False,False,False
38-2,2016-10-30 17:38:00,2016-10-31,United Kingdom,York,North Yorkshire,hazy,partly cloudy,False,False,False,False
38-2,2016-10-30 17:38:00,2016-10-31,United States,Blacksburg,Virginia,hazy,partly cloudy,False,False,False,False
38-3,2016-11-29 12:18:00,2016-11-29,Morocco,وجدة,اقليم وجدة-انجاد-جهة الشرق,clear,partly cloudy,False,False,False,False
38-3,2016-11-29 12:18:00,2016-11-29,Nigeria,Abuja,Federal Capital Terrytory,clear,partly cloudy,False,False,False,False
38-3,2016-11-29 12:18:00,2016-11-29,United Kingdom,York,North Yorkshire,hazy,partly cloudy,False,False,False,False
38-3,2016-11-29 12:18:00,2016-11-29,United States,Blacksburg,Virginia,hazy,partly cloudy,False,False,False,False
38-3,2016-11-29 12:18:00,2016-11-30,Algeria,سطيف,سطيف,clear,clear,True,False,False,False
38-3,2016-11-29 12:18:00,2016-11-30,Australia,Sydney,New South Wales,clear,totally cloudy,False,False,False,False
38-3,2016-11-29 12:18:00,2016-11-30,Egypt,6th october,giza,clear,clear,True,False,False,False
38-3,2016-11-29 12:18:00,2016-11-30,Germany,Munich,Bavaria,clear,clear,True,True,False,False
38-3,2016-11-29 12:18:00,2016-11-30,Indonesia,Surakarta,Central Java,hazy,totally cloudy,False,False,False,False
38-3,2016-11-29 12:18:00,2016-11-30,Iran,Shahreza,Isfahan,hazy,clear,True,True,False,False
38-3,2016-11-29 12:18:00,2016-11-30,Iran,Tabriz,East Azerbaijan,hazy,totally cloudy,False,False,False,False
38-3,2016-11-29 12:18:00,2016-11-30,Iran,Shahreza,Isfahan,hazy,clear,True,True,False,False
38-3,2016-11-29 12:18:00,2016-11-30,Iran,Tabriz,East Azerbaijan,hazy,totally cloudy,False,False,False,False
38-3,2016-11-29 12:18:00,2016-11-30,Iraq,البصرة,البصرة,clear,totally cloudy,True,False,False,True
38-3,2016-11-29 12:18:00,2016-11-30,Morocco,بنسليمان,بنسليمان,clear,partly cloudy,True,False,False,False
38-3,2016-11-29 12:18:00,2016-11-30,Morocco,وجدة,وجدة انجاد جهة الشرق,hazy,partly cloudy,False,False,False,False
38-3,2016-11-29 12:18:00,2016-11-30,Nigeria,Abuja,Federal Capital Territory,clear,partly cloudy,True,False,False,False
38-3,2016-11-29 12:18:00,2016-11-30,Saudi Arabia,Sewerqia,Almadina,hazy,partly cloudy,False,False,False,False
38-3,2016-11-29 12:18:00,2016-11-30,Saudi Arabia,Abha,Aseer,clear,clear,True,True,False,False
38-3,2016-11-29 12:18:00,2016-11-30,Sri Lanka,Colombo-04,Western province,very hazy,totally cloudy,False,False,False,False
38-3,2016-11-29 12:18:00,2016-11-30,Tanzania,Daressalaam,Tanzania,hazy,partly cloudy,True,True,False,False
38-3,2016-11-29 12:18:00,2016-11-30,United Kingdom,Pickering,North Yorkshire,hazy,partly cloudy,False,False,False,False
38-3,2016-11-29 12:18:00,2016-11-30,United States,Wildomar,California,clear,clear,True,True,False,False
38-4,2016-12-29 06:53:00,2016-12-29,Algeria,بريان,تغردايت,clear,clear,False,False,False,False
38-4,2016-12-29 06:53:00,2016-12-29,Morocco,oujda,oujda-angad,clear,clear,False,False,False,False
38-4,2016-12-29 06:53:00,2016-12-29,Nigeria,Ilorin,Kwara,very hazy,clear,False,False,False,False
38-4,2016-12-29 06:53:00,2016-12-29,Oman,مرصد الفليج,مسقط,superb,clear,False,False,False,False
38-4,2016-12-29 06:53:00,2016-12-29,South Africa,Cape Town,Western Cape,clear,clear,False,False,False,False
38-4,2016-12-29 06:53:00,2016-12-29,United Kingdom,York,North Yorkshire,very hazy,totally cloudy,False,False,False,False
38-4,2016-12-29 06:53:00,2016-12-30,Algeria,سطيف,سطيف,clear,partly cloudy,True,False,False,False
38-4,2016-12-29 06:53:00,2016-12-30,Germany,Munich,Bavaria,clear,clear,True,True,False,False
38-4,2016-12-29 06:53:00,2016-12-30,Hungary,Tolna,Tolna,clear,clear,True,True,False,False
38-4,2016-12-29 06:53:00,2016-12-30,Indonesia,Surakarta,Central Java,hazy,totally cloudy,False,False,False,False
38-4,2016-12-29 06:53:00,2016-12-30,Iran,Shahreza,Isfahan,hazy,partly cloudy,True,True,False,False
38-4,2016-12-29 06:53:00,2016-12-30,Iran,Tabriz,East Azerbaijan,hazy,clear,True,False,False,False
38-4,2016-12-29 06:53:00,2016-12-30,Morocco,taourirt,taourirt,superb,clear,True,False,False,False
38-4,2016-12-29 06:53:00,2016-12-30,Morocco,بنسليمان,بنسليمان,superb,clear,True,False,False,False
38-4,2016-12-29 06:53:00,2016-12-30,Nigeria,Bauchi,Bauchi,very hazy,partly cloudy,False,False,False,False
38-4,2016-12-29 06:53:00,2016-12-30,Saudi Arabia,Sewerqia,Almadina,hazy,clear,True,False,False,False
38-4,2016-12-29 06:53:00,2016-12-30,Saudi Arabia,Darb near ABHA,Aseer Jizan,hazy,clear,True,False,False,False
38-4,2016-12-29 06:53:00,2016-12-30,Saudi Arabia,Sewerqia,Almadina,hazy,clear,False,False,False,True
38-4,2016-12-29 06:53:00,2016-12-30,Sri Lanka,Colombo,Western Province,hazy,totally cloudy,False,False,False,False
38-4,2016-12-29 06:53:00,2016-12-30,Sri Lanka,Colombo-04,Western province,very hazy,totally cloudy,False,False,False,False
38-4,2016-12-29 06:53:00,2016-12-30,United Kingdom,York,North Yorkshire,hazy,partly cloudy,True,False,False,False
38-4,2016-12-29 06:53:00,2016-12-30,United States,Blacksburg,Virginia,clear,partly cloudy,True,False,False,False
38-5,2017-01-28 00:07:00,2017-01-28,Iran,Shahreza,Isfahan,hazy,totally cloudy,False,False,False,False
38-5,2017-01-28 00:07:00,2017-01-28,Iran,Tabriz,East Azerbaijan,hazy,clear,False,False,False,False
38-5,2017-01-28 00:07:00,2017-01-28,Oman,Ghaba,Al-Wusta,clear,clear,False,False,False,True
38-5,2017-01-28 00:07:00,2017-01-28,Saudi Arabia,sewerqia,Almadina,clear,partly cloudy,False,False,False,True
38-5,2017-01-28 00:07:00,2017-01-28,United Kingdom,York,North Yorkshire,hazy,partly cloudy,False,False,False,False
38-5,2017-01-28 00:07:00,2017-01-28,United States,Blacksburg,Virginia,hazy,clear,True,True,False,False
38-5,2017-01-28 00:07:00,2017-01-29,Indonesia,Surakarta,Central Java,hazy,totally cloudy,False,False,False,False
38-5,2017-01-28 00:07:00,2017-01-29,Iran,Shahreza,Isfahan,hazy,partly cloudy,True,True,False,False
38-5,2017-01-28 00:07:00,2017-01-29,Morocco,بنسليمان,بنسليمان,clear,partly cloudy,True,False,False,False
38-5,2017-01-28 00:07:00,2017-01-29,Morocco,تاوريرت,اقليم تاوريرت,clear,clear,True,False,False,False
38-5,2017-01-28 00:07:00,2017-01-29,Sri Lanka,Colombo-04,Western province,very hazy,totally cloudy,False,False,False,False
38-6,2017-02-26 14:58:00,2017-02-26,Libya,Tripoli,Al Madina,hazy,totally cloudy,False,False,False,False
38-6,2017-02-26 14:58:00,2017-02-26,Nigeria,Bauchi,Bauchi,clear,partly cloudy,True,False,False,False
38-6,2017-02-26 14:58:00,2017-02-27,Algeria,بريان,تغردايت,clear,clear,True,False,False,False
38-6,2017-02-26 14:58:00,2017-02-27,Germany,Munich,Bavaria,clear,clear,True,True,True,False
38-6,2017-02-26 14:58:00,2017-02-27,Indonesia,Surakarta,Central Java,very hazy,totally cloudy,False,False,False,False
38-6,2017-02-26 14:58:00,2017-02-27,Iran,Shahreza,Isfahan,hazy,partly cloudy,True,True,False,False
38-6,2017-02-26 14:58:00,2017-02-27,Morocco,بنسليمان,بنسليمان,clear,partly cloudy,True,False,False,False
38-6,2017-02-26 14:58:00,2017-02-27,Saudi Arabia,Sewerqia,Almadina,hazy,partly cloudy,True,True,False,False
38-6,2017-02-26 14:58:00,2017-02-27,South Africa,Cape Town,Western Province,very hazy,clear,False,False,False,False
38-6,2017-02-26 14:58:00,2017-02-27,Sri Lanka,Galle,Suthern province,hazy,partly cloudy,False,False,False,False
38-6,2017-02-26 14:58:00,2017-02-27,Tanzania,Daressalaam,Tanzania,very hazy,totally cloudy,False,False,False,False
38-6,2017-02-26 14:58:00,2017-02-27,United Kingdom,York,North Yorkshire,hazy,partly cloudy,True,False,False,False
38-6,2017-02-26 14:58:00,2017-02-27,United States,Blacksburg,Virginia,hazy,totally cloudy,False,False,False,False
38-9,2017-05-25 19:44:00,2017-05-26,Algeria,باب الظهراوي قمار,وادي سوف,clear,clear,False,True,True,True
38-9,2017-05-25 19:44:00,2017-05-26,Algeria,سطيف,سطيف,hazy,partly cloudy,False,False,False,False
38-9,2017-05-25 19:44:00,2017-05-26,Algeria,بريان,تغردايت (غرداية),hazy,partly cloudy,False,False,False,False
38-9,2017-05-25 19:44:00,2017-05-26,Australia,Sydney,New South Wales,clear,partly cloudy,False,False,False,False
38-9,2017-05-25 19:44:00,2017-05-26,Bahrain,بني جمرة,الشمالية,clear,clear,False,False,True,False
38-9,2017-05-25 19:44:00,2017-05-26,Brunei Darussalam,Bandar Seri Begawan,Tutong,clear,partly cloudy,False,False,True,True
38-9,2017-05-25 19:44:00,2017-05-26,Germany,Moerlenbach,Hessen,superb,clear,False,False,False,False
38-9,2017-05-25 19:44:00,2017-05-26,Germany,Munich,Bavaria,clear,clear,False,True,False,True
38-9,2017-05-25 19:44:00,2017-05-26,Hungary,Kisszallas,Bacs-Kiskun,clear,clear,False,False,False,False
38-9,2017-05-25 19:44:00,2017-05-26,Indonesia,Surakarta,Central Java,clear,clear,False,False,False,True
38-9,2017-05-25 19:44:00,2017-05-26,Indonesia,Kupang,Nusa Tenggara Timur,hazy,partly cloudy,False,False,False,True
38-9,2017-05-25 19:44:00,2017-05-26,Indonesia,Kupang,Nusa Tenggara Timur,hazy,partly cloudy,False,False,False,True
38-9,2017-05-25 19:44:00,2017-05-26,Indonesia,Surakarta,Central Java,very hazy,partly cloudy,False,False,False,False
38-9,2017-05-25 19:44:00,2017-05-26,Iran,Tabriz,East Azerbaijan,hazy,partly cloudy,False,False,False,False
38-9,2017-05-25 19:44:00,2017-05-26,Iran,Shahreza,Isfahan,hazy,partly cloudy,True,True,False,False
38-9,2017-05-25 19:44:00,2017-05-26,Libya,طرابس,المدينة,hazy,partly cloudy,False,False,False,True
38-9,2017-05-25 19:44:00,2017-05-26,Malaysia,Tanjung Bidara,Melaka,clear,totally cloudy,False,False,False,False
38-9,2017-05-25 19:44:00,2017-05-26,Malaysia,Labuan,Labuan FT,hazy,partly cloudy,False,False,True,False
38-9,2017-05-25 19:44:00,2017-05-26,Morocco,آكدير,آكدير,hazy,clear,True,False,False,False
38-9,2017-05-25 19:44:00,2017-05-26,Nigeria,Ilorin,Kwara,clear,partly cloudy,True,False,False,False
38-9,2017-05-25 19:44:00,2017-05-26,Nigeria,Sokoto,Sokoto,hazy,clear,True,True,False,False
38-9,2017-05-25 19:44:00,2017-05-26,Oman,ثمريت,ظفار,clear,clear,True,True,True,True
38-9,2017-05-25 19:44:00,2017-05-26,Oman,مرصد الفليج,مسقط,hazy,clear,False,False,True,True
38-9,2017-05-25 19:44:00,2017-05-26,Qatar,الدوحة,الدوحة,clear,partly cloudy,False,True,False,False
38-9,2017-05-25 19:44:00,2017-05-26,Saudi Arabia,Sewerqia,Almadina,hazy,partly cloudy,False,False,True,True
38-9,2017-05-25 19:44:00,2017-05-26,Saudi Arabia,Sewerqia,Almadina,hazy,partly cloudy,False,False,False,True
38-9,2017-05-25 19:44:00,2017-05-26,South Africa,Cape Town,Western Cape,hazy,partly cloudy,True,False,False,False
38-9,2017-05-25 19:44:00,2017-05-26,Sri Lanka,colombo-04,western province,very hazy,totally cloudy,True,False,False,False
38-9,2017-05-25 19:44:00,2017-05-26,Tunisia,حمام الأنف,بن عروس,hazy,clear,True,True,False,False
38-9,2017-05-25 19:44:00,2017-05-26,United Arab Emirates,العين,أبوظبي,clear,clear,False,False,False,True
38-9,2017-05-25 19:44:00,2017-05-26,United Arab Emirates,العين,أبوظبي,clear,clear,False,False,True,True
38-9,2017-05-25 19:44:00,2017-05-26,United Kingdom,York,North Yorkshire,hazy,partly cloudy,False,False,False,False
38-9,2017-05-25 19:44:00,2017-05-26,United States,Blacksburg,Virginia,hazy,clear,True,True,False,False
38-10,2017-06-24 02:31:00,2017-06-24,Algeria,Ben isgeun,Ghardaia,hazy,clear,False,False,False,False
38-10,2017-06-24 02:31:00,2017-06-24,Algeria,بني يزقن,غرداية,hazy,clear,False,False,False,False
38-10,2017-06-24 02:31:00,2017-06-24,Brunei Darussalam,Tanjong Batu,Muara,clear,partly cloudy,False,False,False,False
38-10,2017-06-24 02:31:00,2017-06-24,Indonesia,Surakarta,Central Java,very hazy,partly cloudy,False,False,False,False
38-10,2017-06-24 02:31:00,2017-06-24,Indonesia,Surakarta,Central Java,very hazy,partly cloudy,False,False,False,False
38-10,2017-06-24 02:31:00,2017-06-24,Iran,Shahreza,Isfahan,clear,clear,False,True,False,False
38-10,2017-06-24 02:31:00,2017-06-24,Jordan,Amman,Amman,clear,clear,False,False,False,True
