hijri_month,conj,date,country,city,state,atmosphere,sky,y_eye,y_bino,y_tele,y_ccd
31-Oct,08/09/2010 10:30,09/09/2010,South Africa,Cape Town,Western Province,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
31-Oct,08/09/2010 10:30,09/09/2010,Tanzania,Daressalaam,Tanzania,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
31-Oct,08/09/2010 10:30,09/09/2010,United Kingdom,York,North Yorkshire,clear,clear,FALSE,FALSE,FALSE,FALSE
31-Oct,08/09/2010 10:30,09/09/2010,United States,Blacksburg,VA,clear,partly cloudy,TRUE,TRUE,FALSE,FALSE
31-Oct,08/09/2010 10:30,09/09/2010,United States,McDonald Obs,Texas,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
31-11,07/10/2010 18:44,08/10/2010,Germany,Munich,Bavaria,hazy,partly cloudy,FALSE,FALSE,FALSE,TRUE
31-11,07/10/2010 18:44,08/10/2010,Nigeria,kaduna,kaduna,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
31-11,07/10/2010 18:44,08/10/2010,Norway,Oslo,Oslo,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
31-11,07/10/2010 18:44,08/10/2010,Oman,Muscat,Muscat,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
31-11,07/10/2010 18:44,08/10/2010,Pakistan,karachi,sindh,hazy,clear,FALSE,FALSE,FALSE,FALSE
31-11,07/10/2010 18:44,08/10/2010,Saudi Arabia,Halat Ammar,Tabouk,superb,clear,FALSE,FALSE,FALSE,FALSE
31-11,07/10/2010 18:44,08/10/2010,South Africa,Cape Town,Western Province,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
31-11,07/10/2010 18:44,08/10/2010,Tanzania,Dar es salaam,Tanzania,very hazy,clear,FALSE,FALSE,FALSE,FALSE
31-11,07/10/2010 18:44,08/10/2010,United Kingdom,York,North Yorkshire,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
31-11,07/10/2010 18:44,08/10/2010,United States,Blacksburg,Virginia,hazy,clear,FALSE,TRUE,FALSE,FALSE
31-11,07/10/2010 18:44,08/10/2010,United States,Clearwater,Florida,superb,clear,FALSE,TRUE,FALSE,FALSE
31-11,07/10/2010 18:44,08/10/2010,United States,McDonald Obs,Texas,superb,clear,TRUE,TRUE,FALSE,FALSE
31-11,07/10/2010 18:44,09/10/2010,Pakistan,karachi,sindh,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
31-11,07/10/2010 18:44,09/10/2010,United States,Blackburg,Virginia,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
31-Dec,06/11/2010 04:52,06/11/2010,Malaysia,Tg Bidara,Melaka,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
31-Dec,06/11/2010 04:52,06/11/2010,Norway,Sandvika,Akershus,clear,clear,FALSE,FALSE,FALSE,FALSE
31-Dec,06/11/2010 04:52,06/11/2010,Pakistan,karachi,sindh,hazy,clear,FALSE,FALSE,FALSE,FALSE
31-Dec,06/11/2010 04:52,06/11/2010,Saudi Arabia,Jabal Khandamah,Makkah,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
31-Dec,06/11/2010 04:52,06/11/2010,Saudi Arabia,Riyadh,Riyadh,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
31-Dec,06/11/2010 04:52,06/11/2010,South Africa,Cape Town,Western Province,superb,clear,FALSE,FALSE,FALSE,FALSE
31-Dec,06/11/2010 04:52,06/11/2010,Trinidad And Tobago,cunupia,none,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
31-Dec,06/11/2010 04:52,06/11/2010,United Kingdom,York,North Yorkshire,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
31-Dec,06/11/2010 04:52,06/11/2010,United States,Blacksburg,VA,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
31-Dec,06/11/2010 04:52,07/11/2010,Algeria,Ghardaia,Ghardaia,superb,partly cloudy,TRUE,TRUE,FALSE,FALSE
31-Dec,06/11/2010 04:52,07/11/2010,Australia,Sydney,NSW,clear,clear,TRUE,FALSE,FALSE,FALSE
31-Dec,06/11/2010 04:52,07/11/2010,Bangladesh,Dhaka,Bangladesh,superb,clear,TRUE,FALSE,FALSE,FALSE
31-Dec,06/11/2010 04:52,07/11/2010,Germany,Moerlenbach,Hessen,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
31-Dec,06/11/2010 04:52,07/11/2010,Ghana,Accra,Greater Region,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
31-Dec,06/11/2010 04:52,07/11/2010,Iran,Esfahan,Esfahan,hazy,clear,TRUE,TRUE,FALSE,FALSE
31-Dec,06/11/2010 04:52,07/11/2010,Iraq,Mosul,Ninavah,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
31-Dec,06/11/2010 04:52,07/11/2010,Oman,Al-Fulaij,Muscat,hazy,partly cloudy,FALSE,FALSE,TRUE,TRUE
31-Dec,06/11/2010 04:52,07/11/2010,Pakistan,karachi,sindh,very hazy,clear,FALSE,FALSE,FALSE,FALSE
31-Dec,06/11/2010 04:52,07/11/2010,Saudi Arabia,Jabal Khandamah,Makkah,clear,clear,TRUE,FALSE,FALSE,FALSE
31-Dec,06/11/2010 04:52,07/11/2010,Saudi Arabia,Riyadh,Riyadh,hazy,partly cloudy,TRUE,TRUE,TRUE,FALSE
31-Dec,06/11/2010 04:52,07/11/2010,United Arab Emirates,Musaffah,Abu Dhabi,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
31-Dec,06/11/2010 04:52,07/11/2010,United States,Blacksburg,VA,hazy,clear,TRUE,TRUE,FALSE,FALSE
32-1,05/12/2010 17:36,06/12/2010,Algeria,Ghardaia,Ghardaia,clear,clear,FALSE,TRUE,FALSE,FALSE
32-1,05/12/2010 17:36,06/12/2010,Germany,Moerlenbach,Hessen,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-1,05/12/2010 17:36,06/12/2010,Ghana,Accra,Greater Accra,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-1,05/12/2010 17:36,06/12/2010,Iran,Hunejan,Esfahan,superb,clear,FALSE,TRUE,FALSE,FALSE
32-1,05/12/2010 17:36,06/12/2010,Iran,Esfahan,Esfahan,superb,clear,FALSE,TRUE,FALSE,FALSE
32-1,05/12/2010 17:36,06/12/2010,Nigeria,Lagos,Lagos,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-1,05/12/2010 17:36,06/12/2010,Nigeria,kaduna,kaduna,hazy,clear,FALSE,FALSE,FALSE,FALSE
32-1,05/12/2010 17:36,06/12/2010,Norway,Oslo,Oslo,clear,clear,FALSE,FALSE,FALSE,FALSE
32-1,05/12/2010 17:36,06/12/2010,Pakistan,karachi,sindh,hazy,clear,FALSE,FALSE,FALSE,FALSE
32-1,05/12/2010 17:36,06/12/2010,Saudi Arabia,Riyadh,Riyadh,hazy,clear,FALSE,FALSE,TRUE,FALSE
32-1,05/12/2010 17:36,06/12/2010,South Africa,Cape Town,Western Province,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
32-1,05/12/2010 17:36,06/12/2010,Tanzania,Daressalaam,Tanzania,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-1,05/12/2010 17:36,06/12/2010,United Kingdom,York,North Yorkshire,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-1,05/12/2010 17:36,06/12/2010,United States,Roanoke,Virginia,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-1,05/12/2010 17:36,07/12/2010,Ghana,Accra,Greater Accra,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
32-1,05/12/2010 17:36,07/12/2010,Pakistan,karachi,sindh,hazy,clear,TRUE,FALSE,FALSE,FALSE
32-1,05/12/2010 17:36,07/12/2010,United States,Blacksburg,VA,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
32-2,04/01/2011 09:03,04/01/2011,Saudi Arabia,Riyadh,Riyadh,superb,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-2,04/01/2011 09:03,04/01/2011,South Africa,Cape Town,Western Province,superb,clear,FALSE,FALSE,FALSE,FALSE
32-2,04/01/2011 09:03,04/01/2011,United Kingdom,York,North Yorkshire,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-2,04/01/2011 09:03,04/01/2011,United States,Blacksburg,Virginia,hazy,clear,FALSE,FALSE,FALSE,FALSE
32-2,04/01/2011 09:03,05/01/2011,Algeria,Ghardaia,Ghardaia,clear,clear,TRUE,TRUE,TRUE,FALSE
32-2,04/01/2011 09:03,05/01/2011,Bangladesh,DHAKA,BANGLADESH,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-2,04/01/2011 09:03,05/01/2011,Germany,Stuttgart,Baden-Württemberg,hazy,clear,TRUE,FALSE,FALSE,FALSE
32-2,04/01/2011 09:03,05/01/2011,Germany,Munich,Bavaria,clear,clear,TRUE,TRUE,FALSE,FALSE
32-2,04/01/2011 09:03,05/01/2011,Germany,Moerlenbach,Hessen,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
32-2,04/01/2011 09:03,05/01/2011,Malaysia,Tanjung Bidara,Melaka,hazy,totally cloudy,FALSE,FALSE,TRUE,FALSE
32-2,04/01/2011 09:03,05/01/2011,Nigeria,kaduna,kaduna,clear,clear,TRUE,TRUE,FALSE,FALSE
32-2,04/01/2011 09:03,05/01/2011,Oman,Muscat,Muscat,hazy,partly cloudy,TRUE,FALSE,TRUE,TRUE
32-2,04/01/2011 09:03,05/01/2011,Pakistan,Karachi,Sindh,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-2,04/01/2011 09:03,05/01/2011,Saudi Arabia,Riyadh,Riyadh,superb,partly cloudy,TRUE,FALSE,TRUE,FALSE
32-2,04/01/2011 09:03,05/01/2011,Tanzania,Daressalaam,Tanzania,clear,partly cloudy,TRUE,TRUE,FALSE,FALSE
32-2,04/01/2011 09:03,05/01/2011,United Arab Emirates,Musaffah,Abu Dhabi,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
32-2,04/01/2011 09:03,05/01/2011,United Kingdom,York,North Yorkshire,clear,partly cloudy,TRUE,TRUE,TRUE,FALSE
32-2,04/01/2011 09:03,05/01/2011,United States,Blacksburg,Virginia,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
32-3,03/02/2011 02:31,03/02/2011,Algeria,Ghardaia,Algeria,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-3,03/02/2011 02:31,03/02/2011,Ghana,Accra,Greater Accra,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-3,03/02/2011 02:31,03/02/2011,Malaysia,Tanjung Bidara,Melaka,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-3,03/02/2011 02:31,03/02/2011,Norway,Oslo,Oslo,superb,clear,FALSE,FALSE,FALSE,FALSE
32-3,03/02/2011 02:31,03/02/2011,Pakistan,karachi,sindh,hazy,clear,FALSE,FALSE,FALSE,FALSE
32-3,03/02/2011 02:31,03/02/2011,Saudi Arabia,Riyadh,Riyadh,superb,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-3,03/02/2011 02:31,03/02/2011,South Africa,Cape Town,Western Province,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-3,03/02/2011 02:31,03/02/2011,United Kingdom,York,North Yorkshire,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-3,03/02/2011 02:31,03/02/2011,United States,Blacksburg,Virginia,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-3,03/02/2011 02:31,03/02/2011,United States,Houston,Texas,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-3,03/02/2011 02:31,04/02/2011,Bangladesh,Dhaka,Bangladesh,clear,clear,TRUE,FALSE,FALSE,FALSE
32-3,03/02/2011 02:31,04/02/2011,Germany,Munich,Bavaria,clear,partly cloudy,TRUE,TRUE,FALSE,FALSE
32-3,03/02/2011 02:31,04/02/2011,Germany,Moerlenbach,Hessen,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-3,03/02/2011 02:31,04/02/2011,Iran,Esfahan,Esfahan,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
32-3,03/02/2011 02:31,04/02/2011,Pakistan,karachi,Sindh,hazy,clear,TRUE,FALSE,FALSE,FALSE
32-3,03/02/2011 02:31,04/02/2011,United Arab Emirates,Khatt,Ras Al Khaimah,clear,clear,TRUE,FALSE,FALSE,FALSE
32-3,03/02/2011 02:31,04/02/2011,United States,Blacksburg,Virginia,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-5,03/04/2011 14:32,03/04/2011,Nigeria,Bauchi,Bauchi,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-5,03/04/2011 14:32,03/04/2011,United Kingdom,York,North Yorkshire,clear,clear,FALSE,FALSE,FALSE,FALSE
32-5,03/04/2011 14:32,04/04/2011,Algeria,Ghardaia,Ghardaia,clear,clear,TRUE,FALSE,FALSE,FALSE
32-5,03/04/2011 14:32,04/04/2011,Bangladesh,Dhaka,Bangladesh,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-5,03/04/2011 14:32,04/04/2011,Germany,Moerlenbach,Hessen,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-5,03/04/2011 14:32,04/04/2011,Iran,Esfahan,Esfahan,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-5,03/04/2011 14:32,04/04/2011,Malaysia,Tg Bidara,Melaka,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-5,03/04/2011 14:32,04/04/2011,Nigeria,Ikorodu,Lagos,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-5,03/04/2011 14:32,04/04/2011,Nigeria,Ikorodu,Lagos,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-5,03/04/2011 14:32,04/04/2011,Saudi Arabia,Makkah,Makkah,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-5,03/04/2011 14:32,04/04/2011,South Africa,Cape Town,Western Province,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-5,03/04/2011 14:32,04/04/2011,United Arab Emirates,Mussaffah,Abu Dhabi,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-5,03/04/2011 14:32,04/04/2011,United Kingdom,York,North Yorkshire,hazy,partly cloudy,FALSE,TRUE,FALSE,FALSE
32-5,03/04/2011 14:32,04/04/2011,United States,Blacksburg,VA,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-5,03/04/2011 14:32,05/04/2011,Nigeria,Abuja,Abuja,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-6,03/05/2011 06:51,03/05/2011,Algeria,Ghardaia,Ghardaia,superb,clear,FALSE,FALSE,FALSE,FALSE
32-6,03/05/2011 06:51,03/05/2011,Germany,Munich,Bavaria,hazy,clear,FALSE,FALSE,FALSE,FALSE
32-6,03/05/2011 06:51,03/05/2011,United Kingdom,York,North Yorkshire,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-6,03/05/2011 06:51,03/05/2011,United States,McDonald Obs,TX,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-6,03/05/2011 06:51,03/05/2011,United States,Blacksburg,Virginia,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-6,03/05/2011 06:51,03/05/2011,United States,Tucson,AZ,clear,partly cloudy,FALSE,FALSE,TRUE,FALSE
32-6,03/05/2011 06:51,04/05/2011,Germany,Munich,Bavaria,clear,clear,TRUE,TRUE,FALSE,FALSE
32-6,03/05/2011 06:51,04/05/2011,Ghana,Accra,Greater Accra region,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-6,03/05/2011 06:51,04/05/2011,Nigeria,Ikorodu,Lagos,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-6,03/05/2011 06:51,04/05/2011,Saudi Arabia,Halat Ammar,Tabouk,superb,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-6,03/05/2011 06:51,04/05/2011,South Africa,Cape Town,Western Province,very hazy,clear,FALSE,FALSE,FALSE,FALSE
32-6,03/05/2011 06:51,04/05/2011,United Arab Emirates,Musaffah,Abu Dhabi,hazy,clear,FALSE,FALSE,FALSE,TRUE
32-6,03/05/2011 06:51,04/05/2011,United Kingdom,York,North Yorkshire,clear,partly cloudy,TRUE,TRUE,FALSE,FALSE
32-6,03/05/2011 06:51,04/05/2011,United States,Blacksburg,Virgina,clear,totally cloudy,TRUE,FALSE,FALSE,FALSE
32-7,01/06/2011 21:03,02/06/2011,Germany,Munich,Bavaria,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-7,01/06/2011 21:03,02/06/2011,Germany,Moerlenbach,Hessen,superb,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-7,01/06/2011 21:03,02/06/2011,Germany,Stuttgart,Baden-Württemberg,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-7,01/06/2011 21:03,02/06/2011,Norway,Bergen,Bergen,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-7,01/06/2011 21:03,02/06/2011,Saudi Arabia,Riyadh,Riyadh,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-7,01/06/2011 21:03,02/06/2011,United Kingdom,York,North Yorkshire,superb,clear,FALSE,FALSE,FALSE,FALSE
32-7,01/06/2011 21:03,02/06/2011,United States,Houston,Texas,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-7,01/06/2011 21:03,02/06/2011,United States,Blacksburg,VA,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-7,01/06/2011 21:03,02/06/2011,United States,Gainesville,Florida,very hazy,partly cloudy,FALSE,TRUE,FALSE,FALSE
32-7,01/06/2011 21:03,03/06/2011,Australia,Sydney,NSW,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
32-7,01/06/2011 21:03,03/06/2011,Bangladesh,dhaka,Bangladesh,clear,clear,TRUE,FALSE,FALSE,FALSE
32-7,01/06/2011 21:03,03/06/2011,Germany,Munich,Bavaria,clear,clear,TRUE,FALSE,FALSE,FALSE
32-7,01/06/2011 21:03,03/06/2011,Ghana,Accra,Greater Accra Region,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-7,01/06/2011 21:03,03/06/2011,South Africa,Cape Town,Western Province,clear,clear,TRUE,FALSE,FALSE,FALSE
32-7,01/06/2011 21:03,03/06/2011,United Kingdom,York,North Yorkshire,clear,clear,TRUE,TRUE,TRUE,FALSE
32-7,01/06/2011 21:03,03/06/2011,United States,Blacksburg,VA,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
32-8,01/07/2011 08:54,01/07/2011,Oman,Muscat,Muscat,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-8,01/07/2011 08:54,01/07/2011,United States,Blacksburg,VA,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-8,01/07/2011 08:54,01/07/2011,United States,Tucson,Arizona,hazy,clear,FALSE,FALSE,FALSE,FALSE
32-8,01/07/2011 08:54,02/07/2011,Australia,Sydney,NSW,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
32-8,01/07/2011 08:54,02/07/2011,Bangladesh,Dhaka,Dhaka,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-8,01/07/2011 08:54,02/07/2011,Germany,Kirchhain,Hessen,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-8,01/07/2011 08:54,02/07/2011,Germany,Munich,Bavaria,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-8,01/07/2011 08:54,02/07/2011,Ghana,Accra,Greater Accra region,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-8,01/07/2011 08:54,02/07/2011,Iran,Esfahan,Esfahan,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-8,01/07/2011 08:54,02/07/2011,Malaysia,Tg Bidara,Melaka,hazy,partly cloudy,FALSE,FALSE,TRUE,FALSE
32-8,01/07/2011 08:54,02/07/2011,Nigeria,Abuja,Fct,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-8,01/07/2011 08:54,02/07/2011,Saudi Arabia,Riyadh,Riyadh,hazy,clear,FALSE,FALSE,TRUE,FALSE
32-8,01/07/2011 08:54,02/07/2011,South Africa,Cape Town,Western Cape Province,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
32-8,01/07/2011 08:54,02/07/2011,Tanzania,daressalaam,tanzania,clear,clear,TRUE,TRUE,FALSE,FALSE
32-8,01/07/2011 08:54,02/07/2011,United Kingdom,York,North Yorkshire,clear,clear,FALSE,FALSE,FALSE,FALSE
32-8,01/07/2011 08:54,02/07/2011,United States,Blacksburg,VA,very hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
32-8,01/07/2011 08:54,02/07/2011,United States,Houston,Texas,clear,clear,TRUE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Algeria,Ghardaia,Ghardaia,clear,clear,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Algeria,Ghardaïa,Ghardaïa,clear,clear,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Algeria,Beni Isguen,Ghardaïa,clear,clear,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Australia,Perth,Western Australia,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Brunei Darussalam,Bandar Seri Begawan,Brunei,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Brunei Darussalam,Bukit Agok,Tutong,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Iran,Esfarjan,Isfahan,superb,clear,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Iran,Esfahan,Esfahan,superb,clear,FALSE,FALSE,TRUE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Iran,Taft (my personal observatory),Yazd,clear,clear,FALSE,FALSE,TRUE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Jordan,Amman,Amman,hazy,clear,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Lebanon,Bhamdoun,NA,hazy,clear,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Malaysia,Tg Bidara,Melaka,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Nigeria,Abuja,Abuja,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Nigeria,Ikorodu,Lagos,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Norway,Oslo,Oslo,clear,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Oman,MUSCAT,Muscat,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Oman,Sohar,al-Batina,very hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,Qatar,Doha,Doha,hazy,clear,FALSE,FALSE,FALSE,TRUE
32-9,30/07/2011 18:40,31/07/2011,Saudi Arabia,Riyadh,Riyadh,hazy,clear,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,South Africa,Cape Town,Western Province,hazy,clear,TRUE,TRUE,TRUE,FALSE
32-9,30/07/2011 18:40,31/07/2011,United Kingdom,York,North Yorkshire,very hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,United States,Houston,Texas,clear,clear,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,United States,Loma Linda,CA,hazy,clear,FALSE,TRUE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,United States,McDonald Obs,TX,hazy,clear,TRUE,TRUE,FALSE,FALSE
32-9,30/07/2011 18:40,31/07/2011,United States,Freehold,New Jersey,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,01/08/2011,Bangladesh,Dhaka,Bangladesh,clear,clear,TRUE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,01/08/2011,Germany,Moerlenbach,Hessen,hazy,clear,FALSE,TRUE,FALSE,FALSE
32-9,30/07/2011 18:40,01/08/2011,Iran,Taft,Yazd,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,01/08/2011,Iran,Esfahan,Esfahan,clear,clear,TRUE,FALSE,FALSE,FALSE
32-9,30/07/2011 18:40,01/08/2011,United States,Blacksburg,VA,hazy,partly cloudy,TRUE,TRUE,FALSE,FALSE
32-10,29/08/2011 03:04,29/08/2011,Algeria,Ghardaia,Ghardaia,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-10,29/08/2011 03:04,29/08/2011,Algeria,Ghardaia,Ghardaia,clear,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-10,29/08/2011 03:04,29/08/2011,Germany,Munich,Bavaria,clear,clear,FALSE,FALSE,FALSE,TRUE
32-10,29/08/2011 03:04,29/08/2011,Nigeria,Kaduna,Kaduna,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-10,29/08/2011 03:04,29/08/2011,Qatar,Doha,Doha,clear,clear,FALSE,FALSE,FALSE,FALSE
32-10,29/08/2011 03:04,29/08/2011,Saudi Arabia,Madinah,Madinah,superb,clear,FALSE,FALSE,FALSE,FALSE
32-10,29/08/2011 03:04,29/08/2011,Saudi Arabia,Shmisi Mecca,Mecca,clear,clear,FALSE,FALSE,FALSE,FALSE
32-10,29/08/2011 03:04,29/08/2011,Saudi Arabia,Boraidah,Al Gaseem,hazy,clear,FALSE,FALSE,FALSE,FALSE
32-10,29/08/2011 03:04,29/08/2011,South Africa,Cape Town,Western Province,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-10,29/08/2011 03:04,29/08/2011,Trinidad And Tobago,cunupia,none,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-10,29/08/2011 03:04,29/08/2011,United Kingdom,York,North Yorkshire,hazy,totally cloudy,FALSE,FALSE,FALSE,FALSE
32-10,29/08/2011 03:04,29/08/2011,United States,Blacksburg,Virginia,hazy,partly cloudy,FALSE,FALSE,FALSE,FALSE
32-10,29/08/2011 03:04,30/08/2011,Algeria,Ghardaia,Ghardaia,hazy,clear,FALSE,TRUE,FALSE,FALSE
32-10,29/08/2011 03:04,30/08/2011,Australia,Sydney,NSW,clear,partly cloudy,TRUE,FALSE,FALSE,FALSE
32-10,29/08/2011 03:04,30/08/2011,Bangladesh,Dhaka,Dhaka,clear,clear,TRUE,FALSE,FALSE,FALSE
32-10,29/08/2011 03:04,30/08/2011,Brunei Darussalam,Bukit Agok,Bandar Seri Begawan,clear,partly cloudy,TRUE,TRUE,TRUE,FALSE
32-10,29/08/2011 03:04,30/08/2011,Ghana,Accra,Greater Accra region,hazy,partly cloudy,TRUE,FALSE,FALSE,FALSE
32-10,29/08/2011 03:04,30/08/2011,Indonesia,Surakarta,Central Java,clear,clear,TRUE,TRUE,TRUE,TRUE
32-10,29/08/2011 03:04,30/08/2011,Iran,Tehran,Tehran,hazy,clear,FALSE,TRUE,FALSE,FALSE
