Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Source
1405,2457663.958,-7.56925,110.82845,1.45,2457663.938,2457663.982,62.63333,7.75464,264.43718,-7.70964,265.06418,0.0027,0.99816,15.47691,15.46428,0.627,0.01813,53.71888,0.53072,0.53184,0.67918,0.67981,0.75,Not_seen,Not_seen,Not_seen,ICOP
1406,2457663.958,-7.56925,110.82845,1.45,2457663.938,2457663.982,62.63333,7.75464,264.43718,-7.70964,265.06418,0.0027,0.99816,15.47691,15.46428,0.627,0.01813,53.71888,0.53072,0.53184,0.67918,0.67981,0.75,Not_seen,Not_seen,Not_seen,ICOP
1407,2457664.112,32.0116,51.86517,1.604,2457664.094,2457664.135,58.33333,6.03,257.08237,-6.3301,269.35598,0.00271,0.99814,17.40193,12.3601,12.27361,0.02288,53.8835,0.67193,0.67303,0.44718,0.44778,0.75,Not_seen,Not_seen,Not_seen,ICOP
1408,2457664.126,38.074,46.2962,1.618,2457664.108,2457664.147,56.16667,5.31893,255.8109,-5.74554,269.54092,0.00271,0.99814,17.61665,11.06447,13.73002,0.02345,53.9474,0.68929,0.6903,0.32711,0.32766,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1409,2457663.979,2.31891,102.36614,1.471,2457663.96,2457664.003,61.53333,7.67639,262.89901,-7.65289,266.43302,0.0027,0.99816,15.729,15.32927,3.53401,0.01872,53.72441,0.5481,0.54924,0.67545,0.67609,0.75,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1410,2457664.277,33.58553,-7.11785,1.769,2457664.258,2457664.302,63.36667,6.44872,255.64048,-6.69764,269.68759,0.00271,0.99812,19.21665,13.14636,14.04711,0.02786,53.80958,0.81687,0.8183,0.60411,0.60488,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1411,2457664.265,34.41344,-2.89382,1.757,2457664.246,2457664.289,62.56667,6.29014,255.55595,-6.5689,269.69978,0.00271,0.99812,19.09346,12.85904,14.14383,0.02751,53.82841,0.80681,0.80819,0.57001,0.57075,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1412,2457664.237,10.62283,10.02878,1.729,2457664.215,2457664.264,70.15,8.65048,260.35871,-8.48391,267.55072,0.00271,0.99812,18.57219,17.13439,7.19201,0.02604,53.54356,0.75969,0.76147,0.97228,0.97323,0.75,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1413,2457664.253,8.49637,4.54805,1.745,2457664.231,2457664.28,71.41667,8.87712,260.68264,-8.67084,267.26981,0.00271,0.99812,18.73451,17.54796,6.58717,0.02649,53.50801,0.7724,0.77425,1.02047,1.02147,0.75,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1414,2457664.136,26.33167,43.97167,1.629,2457664.118,2457664.16,61.3,6.76699,257.98811,-6.93791,269.06634,0.00271,0.99813,17.60582,13.7049,11.07822,0.02342,53.80117,0.68659,0.68785,0.58968,0.59037,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1415,2457664.481,37.22966,-80.41368,1.973,2457664.46,2457664.508,68.38333,6.62176,253.4078,-6.88265,270.15228,0.00271,0.99809,21.48125,13.50442,16.74447,0.03473,53.75621,1.01734,1.01917,0.74492,0.74587,0.75,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1416,2457693.211,36.18928,5.40349,0.976,2457693.197,2457693.229,46.26667,4.24106,249.76166,-4.82914,255.67287,0.00272,0.98993,10.82299,9.07021,5.91121,0.00889,53.77197,0.2606,0.2609,-0.11671,-0.11653,0,Not_seen,Not_seen,Not_seen,ICOP
