Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Source
94,2446058.152,15.6,35.6,1.161,2446058.134,2446058.174,57.25,5.88993,240.18236,-6.45836,247.42854,0.00255,0.98109,14.31023,12.34829,7.24618,0.01551,57.2222,0.48374,0.48456,0.34099,0.34146,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
95,2402442.251,38,23.7,1.981,2402442.237,2402442.268,45.01667,4.29333,277.45876,-4.22863,299.23089,0.00265,1.01321,23.36179,8.52196,21.77213,0.04099,55.23616,1.23374,1.23522,0.35624,0.35698,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
96,2423114.24,-33.9,18.5,1.957,2423114.225,2423114.258,47.55,4.85486,274.98201,-5.06704,256.75436,0.00271,0.98841,20.73301,9.9219,-18.22765,0.03238,53.92814,0.9515,0.95276,0.35258,0.35324,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
97,2427572.246,50,36.2,1.226,2427572.216,2427572.284,97.46667,6.04932,302.9305,-6.48125,309.37911,0.00266,1.00837,14.08663,12.53057,6.44861,0.01504,54.87872,0.44962,0.45037,0.33975,0.34018,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
98,2450102.081,32.4,-111,28.482,2450102.101,2450102.057,-63.03333,5.95108,116.03439,-6.3162,110.19505,0.00239,0.98159,13.58136,12.26728,-5.83935,0.01398,61.02436,0.46491,0.46576,0.32216,0.32265,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
99,2439028.235,51.1,5.3,28.95,2439028.231,2439028.24,12.16667,0.48458,277.69612,-1.66938,271.14688,0.00244,1.00049,6.89365,2.15396,-6.54924,0.00361,60.02473,0.11823,0.11824,-0.89457,-0.89456,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
100,2443134.56,37.6,-122.5,0.971,2443134.538,2443134.587,70.51667,6.09424,240.83175,-6.35601,245.20237,0.00245,0.98131,13.19226,12.45025,4.37062,0.0132,59.50218,0.42782,0.42861,0.31921,0.31966,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
101,2444435.54,41.4,-70.7,2.758,2444435.511,2444435.576,94.43333,8.7702,279.55556,-7.37655,307.40364,0.00265,1.01425,32.10849,16.14675,27.84808,0.07648,54.73477,2.28097,2.2865,1.61315,1.61568,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
102,2400227.264,38,23.7,1.152,2400227.244,2400227.289,65.36667,5.71498,294.31261,-5.54761,305.22076,0.0024,1.01447,15.66684,11.26259,10.90815,0.01858,60.76079,0.61502,0.6161,0.30609,0.30669,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
103,2441747.504,40,-85,0.999,2441747.484,2441747.529,66.01667,6.13601,268.79742,-6.42869,267.80956,0.00252,0.98972,12.60331,12.56469,-0.98786,0.01205,57.92067,0.38024,0.38093,0.30315,0.30355,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
